gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt	cluster
AC108134.3	0.109132371287563	-0.262832872271782	0.067	0.429	1	2	0.373377121550853	0.373377121550853	0.374376823340419	0.375376525129985	0.375376525129985	0.374376823340419	0.00141379182913256	30	3	0.516953160079169	0.520696597267532	0.524440034455896	0.545747621001378	0.56705520754686	0.536149467360641	0.0270256712095511	7	cluster.tp01
ACAA2	0.000711843450716106	0.43506452386409	0.633	0.143	1	19	0.278440890978892	0.528374708386639	0.673870528216599	0.853448751207777	1.35204693400533	0.69084771297503	0.263183844218891	30	1	0.443026497198166	0.443026497198166	0.443026497198166	0.443026497198166	0.443026497198166	0.443026497198166	NA	7	cluster.tp01
ACADM	0.00113703222235805	0.278483171533647	0.367	0	1	11	0.302920596321152	0.40469235395286	0.58008733760525	0.662749914514348	1.16597993121885	0.580688095932455	0.259909022301677	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
ACBD3	4.40773805574136e-06	0.51844999216944	0.633	0	0.16132762057819	19	0.278440890978892	0.406428298644441	0.569609979399576	0.962003532831065	1.27353785240466	0.682761248504225	0.323486688823874	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
ACD	0.380526359302229	-0.311680752975023	0.2	0.286	1	6	0.278440890978892	0.324825217414415	0.409702388716681	0.684705395675737	0.768969324372919	0.479390934312554	0.206017546416675	30	2	0.56705520754686	0.56705520754686	1.26053302792334	1.95401084829981	1.95401084829981	1.26053302792334	0.980725738781346	7	cluster.tp01
ACSL3	2.32383277211458e-06	0.46127984455204	0.633	0	0.0850546032921659	19	0.302920596321152	0.370639007127557	0.509522362769781	0.801428744274199	1.06006380162268	0.594888364903864	0.250305453163786	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
ACSL5	0.000712285935526188	0.351515188162409	0.4	0	1	12	0.278440890978892	0.425211769602854	0.65174141723201	0.928691641649458	1.35172841421082	0.689749839406337	0.329447557035312	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
ACTR10	0.00136359404358292	0.348335356810496	0.367	0	1	11	0.373377121550853	0.459237777724696	0.592392387175849	1.07997063544902	1.28700406348855	0.744793180690798	0.361412015266545	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
ADA2	0.0574387715034935	-0.321651616991227	0.9	1	1	27	0.375376525129985	0.666346691356224	0.888734219858734	1.14455657564929	1.75942213183722	0.917813398615321	0.37004065715477	30	7	0.56705520754686	0.987747420513374	1.17237513571055	1.65289139752202	1.95401084829981	1.28210268966115	0.503552956372732	7	cluster.tp01
ADAM15	0.0580480486502109	0.338047481570882	0.767	0.429	1	23	0.307406366924456	0.549959591574892	0.83388816417548	0.970337563254037	1.66697972373703	0.812531346199213	0.342014724443835	30	3	0.516953160079169	0.619256782202632	0.721560404326096	0.735266756101157	0.748973107876218	0.662495557427161	0.126786458852404	7	cluster.tp01
ADAR	0.14129510581536	-0.299850230995907	0.8	0.857	1	24	0.286867733392461	0.476785062190311	0.834177534884494	1.18754007817332	2.09927435387255	0.884080914076497	0.441873989997893	30	6	0.92669049160144	1.10880408882631	1.14678810688132	1.42861707986258	1.95401084829981	1.28528312039213	0.365279632511536	7	cluster.tp01
ADCK1	0.259688766438221	-0.423566486794152	0.033	0.286	1	1	0.286867733392461	0.286867733392461	0.286867733392461	0.286867733392461	0.286867733392461	0.286867733392461	NA	30	2	0.524440034455896	0.524440034455896	1.23922544137785	1.95401084829981	1.95401084829981	1.23922544137785	1.01085921665541	7	cluster.tp01
ADGRE2	0.0047914765186314	0.447069341406203	0.6	0.143	1	18	0.307406366924456	0.450308356405278	0.845003035574434	1.15843115978135	1.35204693400533	0.802338732528601	0.380544013792136	30	1	0.606590700543997	0.606590700543997	0.606590700543997	0.606590700543997	0.606590700543997	0.606590700543997	NA	7	cluster.tp01
ADI1	0.00380463633531492	0.437132069353802	0.667	0.143	1	20	0.307406366924456	0.415159834461965	0.715565143882887	0.909000436436208	1.19475017915577	0.706851610980966	0.273198426409791	30	1	0.606590700543997	0.606590700543997	0.606590700543997	0.606590700543997	0.606590700543997	0.606590700543997	NA	7	cluster.tp01
ADNP2	0.20928254976224	-0.406563895345744	0.3	0.571	1	9	0.360526526482302	0.373377121550853	0.415213787474047	0.535097031081617	0.768969324372919	0.464149656300864	0.133083199937991	30	4	0.443026497198166	0.505040852372513	0.586822954045429	1.28030077442191	1.95401084829981	0.892670813397209	0.71098289583753	7	cluster.tp01
ADSL	0.181516164822327	-0.384900324338018	0.433	0.714	1	13	0.331529479111258	0.399845177122497	0.503261767975345	0.691517838752698	0.995614748427432	0.558109901162937	0.197598620830765	30	5	0.516953160079169	0.524440034455896	0.606590700543997	0.748973107876218	1.95401084829981	0.870193570251019	0.613018160519417	7	cluster.tp01
AFTPH	0.0414813599377691	0.377552482445763	0.633	0.143	1	19	0.286867733392461	0.519179399528481	0.67783197299088	0.841420552885826	1.68676222412695	0.72317245099062	0.349574387938925	30	1	0.856040033235247	0.856040033235247	0.856040033235247	0.856040033235247	0.856040033235247	0.856040033235247	NA	7	cluster.tp01
AGPAT3	0.0433627667309627	-0.376091207575566	0.633	1	1	19	0.307406366924456	0.566066994452094	0.83388816417548	1.04602699543628	1.35204693400533	0.7987612834644	0.333001203999944	30	7	0.606590700543997	0.735266756101157	0.856040033235247	0.89669062190094	1.95401084829981	0.95436519115475	0.453641386584454	7	cluster.tp01
AHCTF1	0.0738241933161002	0.271083163621491	0.433	0.143	1	13	0.278440890978892	0.351360463964088	0.535097031081617	0.764402306246502	1.90667306245649	0.702615662552222	0.497998852115132	30	1	0.56705520754686	0.56705520754686	0.56705520754686	0.56705520754686	0.56705520754686	0.56705520754686	NA	7	cluster.tp01
AHCY	0.0627584026312902	0.256861310330502	0.5	0.143	1	15	0.286867733392461	0.352668490633535	0.450308356405278	0.762767478437412	1.35204693400533	0.583341479562195	0.309641851685222	30	1	0.56705520754686	0.56705520754686	0.56705520754686	0.56705520754686	0.56705520754686	0.56705520754686	NA	7	cluster.tp01
AHCYL1	4.54267212749211e-06	0.448497977832781	0.6	0	0.166266342538339	18	0.278440890978892	0.415213787474047	0.555905196120623	0.794106885912918	1.20169098173706	0.607697969492526	0.242966663434001	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
AIMP1	0.000243305759948196	0.574297979227196	0.8	0.286	1	24	0.286867733392461	0.621740253808088	0.89898769588695	1.04878272086666	1.71471946961493	0.866434581302464	0.345289918466683	30	2	0.443026497198166	0.443026497198166	0.479989828638667	0.516953160079169	0.516953160079169	0.479989828638667	0.052274044633649	7	cluster.tp01
AKAP1	0.177428370594923	-0.262604655680973	0.167	0.571	1	5	0.339435492141941	0.399845177122497	0.509522362769781	0.633198856467253	2.26134515059178	0.82866940781865	0.808681550707708	30	4	0.516953160079169	0.542004183813014	0.586822954045429	0.736640726372219	0.866690752200441	0.639322455092617	0.155953529099185	7	cluster.tp01
AKAP8L	0.0156869268000153	0.282441653000525	0.533	0.143	1	16	0.278440890978892	0.367962681217229	0.469091827363691	0.743898901552636	0.906152004551664	0.549801582044113	0.218100836908824	30	1	0.443026497198166	0.443026497198166	0.443026497198166	0.443026497198166	0.443026497198166	0.443026497198166	NA	7	cluster.tp01
AKIRIN1	0.06351159130956	-0.298895524940102	0.533	0.857	1	16	0.362548240883605	0.448707414552664	0.705023104035496	0.845003035574434	1.29691215389485	0.69327604509863	0.253803012471208	30	6	0.443026497198166	0.721560404326096	0.861365392717844	0.92669049160144	0.981454683015227	0.799243810262769	0.195009664036952	7	cluster.tp01
AKIRIN2	0.031542187965441	-0.478665973281845	0.7	0.857	1	21	0.399845177122497	0.836474755864667	0.930254799141195	1.23081161043325	1.61771300010442	0.997511494145789	0.328677103967292	30	6	1.32390022144768	1.46890644327991	1.5663035613019	1.79259328900454	1.8471110317477	1.59418635134727	0.204550651361772	7	cluster.tp01
AKR1B1	0.0224851619673006	0.298514160063972	0.5	0.143	1	15	0.487875298322104	0.528374708386639	0.628060819587711	0.686915613545756	0.995614748427432	0.644039003943873	0.147354194571103	30	1	0.524440034455896	0.524440034455896	0.524440034455896	0.524440034455896	0.524440034455896	0.524440034455896	NA	7	cluster.tp01
AL031595.3	0.319943949026213	-0.362565552852392	0.133	0.286	1	4	0.307406366924456	0.329383415444272	0.383287125719068	0.455606124686063	0.495998461898078	0.392494770065167	0.0819781179391195	30	2	0.516953160079169	0.516953160079169	1.23548200418949	1.95401084829981	1.95401084829981	1.23548200418949	1.01615323629708	7	cluster.tp01
AL627171.2	0.000198747722302876	0.35590879076839	0.467	0	1	14	0.307406366924456	0.362548240883605	0.521501684851842	0.768969324372919	1.35204693400533	0.599553216532302	0.287650229861333	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
ALDOA	0.164009424765576	-0.28042981659717	0.5	0.714	1	15	0.302920596321152	0.370639007127557	0.415213787474047	0.506503138471508	0.923612782074839	0.494077417821539	0.199590989408364	30	5	0.443026497198166	0.516953160079169	0.524440034455896	0.981454683015227	1.13631997286323	0.720438869522337	0.315383080008626	7	cluster.tp01
ALOX5AP	0.177488284529633	-0.316321729772625	0.5	0.714	1	15	0.302920596321152	0.362368792757471	0.673870528216599	0.908788293983214	1.4217239025823	0.692968956892407	0.371231515177704	30	5	0.516953160079169	0.748973107876218	0.866690752200441	1.13631997286323	1.46710677326493	0.947208753256797	0.366386885560743	7	cluster.tp01
ALPK1	0.14913843037472	-0.263606245927202	0.133	0.429	1	4	0.286867733392461	0.297137050158459	0.353625772023476	0.469793389425418	0.539741601728339	0.383465219791938	0.115190615982809	30	3	0.516953160079169	0.542004183813014	0.56705520754686	0.658014157711539	0.748973107876218	0.610993825167416	0.122091218491505	7	cluster.tp01
ANAPC16	0.132360588605697	-0.31710230746063	0.733	0.857	1	22	0.286867733392461	0.542200412841669	0.840785978727774	1.23081161043325	1.79688194924999	0.907694009992568	0.440053954890056	30	6	0.866690752200441	0.92669049160144	1.22335807716546	1.33159210610179	1.95401084829981	1.25428339208907	0.39248040118979	7	cluster.tp01
ANAPC2	0.283321393819324	-0.39754299351988	0.067	0.286	1	2	0.302920596321152	0.302920596321152	0.488395562268875	0.673870528216599	0.673870528216599	0.488395562268875	0.262301212323959	30	2	0.56705520754686	0.56705520754686	1.26053302792334	1.95401084829981	1.95401084829981	1.26053302792334	0.980725738781346	7	cluster.tp01
ANKFY1	0.251916769297166	-0.265619132510444	0.267	0.429	1	8	0.286867733392461	0.338092840689251	0.391458326167038	0.515547746489847	0.768969324372919	0.443254360557207	0.155954892571625	30	3	0.524440034455896	0.636706571166057	0.748973107876218	0.942646540369724	1.13631997286323	0.803244371731781	0.30952914615057	7	cluster.tp01
ANKIB1	0.232912574206149	-0.384955945154355	0.3	0.571	1	9	0.278440890978892	0.307406366924456	0.365901489125129	0.503261767975345	1.35172841421082	0.491496786104548	0.334671708575167	30	4	0.443026497198166	0.483733265827031	0.545747621001378	1.26053302792334	1.95401084829981	0.872133146875184	0.723084809946363	7	cluster.tp01
ANKRD11	0.00288445903804165	0.604182580786258	0.933	0.571	1	28	0.302920596321152	0.900736636725478	1.30384577513778	1.54784853395352	2.52223407339832	1.23824293160245	0.505306505818856	30	4	0.516953160079169	0.542004183813014	0.644307805936478	0.921380741189088	1.12120107805208	0.731692462501051	0.27388441230735	7	cluster.tp01
ANKRD36C	0.376563757810625	-0.3373343186057	0.033	0.143	1	1	0.373377121550853	0.373377121550853	0.373377121550853	0.373377121550853	0.373377121550853	0.373377121550853	NA	30	1	1.95401084829981	1.95401084829981	1.95401084829981	1.95401084829981	1.95401084829981	1.95401084829981	NA	7	cluster.tp01
ANXA6	0.0166477545355745	0.449023217869243	0.8	0.286	1	24	0.331529479111258	0.521501684851842	0.764324577221216	1.04384348496999	1.49135929769166	0.792915143842084	0.335072826422197	30	2	0.524440034455896	0.524440034455896	0.690240033845571	0.856040033235247	0.856040033235247	0.690240033845571	0.23447660777833	7	cluster.tp01
ANXA7	0.00153803445593571	0.507257572971535	0.833	0.429	1	25	0.331529479111258	0.67783197299088	0.83388816417548	1.10889480933093	1.42042912302257	0.879515395622919	0.306578997777374	30	3	0.443026497198166	0.483733265827031	0.524440034455896	0.545747621001378	0.56705520754686	0.511507246400307	0.0630176404101118	7	cluster.tp01
AP003307.1	0.342629429734151	-0.341523755826481	0.2	0.286	1	6	0.286867733392461	0.339435492141941	0.373320769801309	0.409539530783223	0.420780138140707	0.367210739010159	0.0508469173970606	30	2	0.56705520754686	0.56705520754686	1.26053302792334	1.95401084829981	1.95401084829981	1.26053302792334	0.980725738781346	7	cluster.tp01
AP2B1	0.0895309204540472	0.271069546406637	0.567	0.286	1	17	0.278440890978892	0.610851343588326	0.759679830069512	0.897884133602737	1.07282661633621	0.721803929681797	0.232900143587712	30	2	0.56705520754686	0.56705520754686	0.586822954045429	0.606590700543997	0.606590700543997	0.586822954045429	0.027955815195829	7	cluster.tp01
AP3S1	0.100260406968415	-0.318056834297393	0.467	0.714	1	14	0.278440890978892	0.362548240883605	0.397563126380514	0.542200412841669	0.930254799141195	0.45750349291689	0.173550374022526	30	5	0.443026497198166	0.516953160079169	0.721560404326096	0.92669049160144	0.981454683015227	0.717937047244019	0.239271293219896	7	cluster.tp01
AP5M1	0.000461199724547939	0.29345817610415	0.4	0	1	12	0.286867733392461	0.391664189512156	0.552353505240596	0.653534692341926	1.10889480933093	0.56393623077958	0.223816000050178	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
APEH	0.00131118870821822	0.256624489424882	0.367	0	1	11	0.278440890978892	0.342675871948359	0.395281075638531	0.67461575722796	1.07282661633621	0.530946022162668	0.253357879017824	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
APEX1	0.197450981386423	0.281072556422528	0.833	0.429	1	25	0.375376525129985	0.684705395675737	0.851664428658224	1.08597388979639	1.39543857749124	0.875891940473392	0.30455837378947	30	3	0.866690752200441	0.89669062190094	0.92669049160144	1.049532813656	1.17237513571055	0.988585459837478	0.161969058465482	7	cluster.tp01
APLP2	0.0586021664932334	-0.292425790619225	0.833	1	1	25	0.331529479111258	0.995614748427432	1.62176431021193	1.98482756205627	2.76969229950787	1.47022127912692	0.631702822702437	30	7	0.981454683015227	1.47662388650662	1.65451946308138	1.95667826534701	2.57367047782025	1.72517841823202	0.512327681335405	7	cluster.tp01
APOBEC3A	0.174792030059529	-0.37674544665636	0.333	0.571	1	10	0.302920596321152	0.542200412841669	0.682694183484649	0.759679830069512	1.81595525727872	0.786384227467371	0.466715786330626	30	4	0.721560404326096	0.946967770018325	1.21292642471484	1.28868896758341	1.32390022144768	1.11782836880087	0.271336201466816	7	cluster.tp01
APOBR	0.128270871663217	-0.36057301610936	0.733	0.857	1	22	0.351360463964088	0.409539530783223	0.561143875223459	1.10889480933093	1.72112977166888	0.76307640053017	0.410511369948248	30	6	0.56705520754686	0.721560404326096	1.15267745223145	1.46890644327991	1.95401084829981	1.16948130131926	0.515342908407437	7	cluster.tp01
APOL6	0.278941350034713	-0.291114836966851	0.6	0.714	1	18	0.286867733392461	0.362548240883605	0.696220093291371	0.88179363117744	1.8522549970863	0.73578768613636	0.433778799153897	30	5	0.516953160079169	0.721560404326096	0.981454683015227	1.17237513571055	1.95401084829981	1.06927084628617	0.553864699664449	7	cluster.tp01
AREG	0.106703989857585	0.422851226759947	0.967	0.714	1	29	0.286867733392461	1.52667821910459	2.46371315914258	3.26804561838044	4.34248781278818	2.40213881164143	1.03655895343998	30	5	1.31039618146768	1.95401084829981	1.97486025454865	2.10977392952907	2.99760782719383	2.06932980820781	0.604470639560312	7	cluster.tp01
ARF3	0.0499900241519844	0.389901063268471	0.9	0.571	1	27	0.539741601728339	0.807737321771182	0.978792160609048	1.2775655851161	1.68676222412695	1.03156322693746	0.301955732621756	30	4	0.443026497198166	0.649533265216706	0.861365392717844	1.00150536253184	1.13631997286323	0.825519313874271	0.286079479679423	7	cluster.tp01
ARF4	0.0353405973454776	0.355461445588578	0.733	0.429	1	22	0.415213787474047	0.633198856467253	0.711324051474409	0.961882965899027	1.44433712192728	0.822428259518676	0.289937541066754	30	3	0.443026497198166	0.524808598871081	0.606590700543997	0.664075552435047	0.721560404326096	0.590392534022753	0.139971675005964	7	cluster.tp01
ARFGAP2	0.159697064050176	0.263450220099645	0.6	0.143	1	18	0.278440890978892	0.395281075638531	0.557056555781835	0.794106885912918	1.35204693400533	0.598754892035695	0.284013443158718	30	1	0.92669049160144	0.92669049160144	0.92669049160144	0.92669049160144	0.92669049160144	0.92669049160144	NA	7	cluster.tp01
ARFGEF2	0.194710114860565	-0.28465625253051	0.333	0.571	1	10	0.339435492141941	0.362548240883605	0.455606124686063	0.58008733760525	0.961458680993039	0.513842018820642	0.191127370056973	30	4	0.443026497198166	0.505040852372513	0.711547620391053	0.988620555643664	1.12120107805208	0.746830704008088	0.303697261405374	7	cluster.tp01
ARHGAP35	0.417328318102632	-0.304684925964185	0.1	0.143	1	3	0.307406366924456	0.336653928024793	0.365901489125129	0.38059128238183	0.395281075638531	0.356196310562705	0.0447340359915384	30	1	1.95401084829981	1.95401084829981	1.95401084829981	1.95401084829981	1.95401084829981	1.95401084829981	NA	7	cluster.tp01
ARHGAP5	0.0368594935501056	0.365748893107527	0.7	0.286	1	21	0.278440890978892	0.420780138140707	0.72339549685877	0.961458680993039	1.66697972373703	0.747083523348779	0.356312103124822	30	2	0.524440034455896	0.524440034455896	0.636706571166057	0.748973107876218	0.748973107876218	0.636706571166057	0.158768858816167	7	cluster.tp01
ARHGEF18	0.374809982194469	-0.295561827753623	0.267	0.429	1	8	0.324825217414415	0.374487511462582	0.476785062190311	0.706794982091998	1.35172841421082	0.599086092889378	0.339597797560672	30	3	0.443026497198166	0.505040852372513	0.56705520754686	1.26053302792334	1.95401084829981	0.988030851014946	0.838858627310671	7	cluster.tp01
ARHGEF3	0.00325735216765797	0.356274788671731	0.367	0	1	11	0.373377121550853	0.483658085725108	0.628060819587711	0.707456667805734	2.09927435387255	0.763953308377031	0.506986892655748	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
ARIH1	0.118155536536141	0.25299341482037	0.533	0.143	1	16	0.302920596321152	0.367951525806144	0.51326508890736	0.840785978727774	1.07282661633621	0.598466269706473	0.255458210204727	30	1	0.748973107876218	0.748973107876218	0.748973107876218	0.748973107876218	0.748973107876218	0.748973107876218	NA	7	cluster.tp01
ARL2	0.0622794922642422	0.256667083204703	0.6	0.286	1	18	0.302920596321152	0.420780138140707	0.548547576325094	0.814348116769587	0.923612782074839	0.597597837572604	0.209570689339511	30	2	0.443026497198166	0.443026497198166	0.479989828638667	0.516953160079169	0.516953160079169	0.479989828638667	0.052274044633649	7	cluster.tp01
ARL6IP4	0.0371303932014705	-0.251805122888761	1	1	1	30	0.539741601728339	0.923612782074839	1.28954841323784	1.53945430332744	1.90667306245649	1.26127654526727	0.374220363070202	30	7	1.31039618146768	1.45169913751851	1.64303466847067	1.70847548759738	2.57367047782025	1.69249293971291	0.423490653989662	7	cluster.tp01
ARL8B	0.150223392747109	-0.259703444524552	0.433	0.714	1	13	0.278440890978892	0.331529479111258	0.399845177122497	0.88179363117744	1.19253381863273	0.595564517998135	0.353459170217659	30	5	0.524440034455896	0.56705520754686	0.721560404326096	0.748973107876218	0.981454683015227	0.708696687444059	0.18041439271904	7	cluster.tp01
ARPC5	0.100633357330209	0.283080238973285	1	0.857	1	30	0.764402306246502	1.6458074249938	1.98008430763705	2.26038319633975	2.72959298432882	1.93827176590054	0.388182304428508	30	6	1.25347771371913	1.33159210610179	1.62898030861347	1.99413535873893	2.06624549894631	1.65056854912218	0.362411831346101	7	cluster.tp01
ARPC5L	0.112054882988965	-0.383279456208814	0.4	0.714	1	12	0.278440890978892	0.412842440767631	0.870009684827134	0.914069466371966	1.00662023656824	0.711870800828925	0.28038949152861	30	5	0.443026497198166	0.721560404326096	1.12120107805208	1.19064516288652	1.25347771371913	0.945982171236399	0.349444091717837	7	cluster.tp01
ASAH1	0.170984814776989	0.287599360815278	0.833	0.714	1	25	0.278440890978892	0.961458680993039	1.57841434650035	1.85747405106676	2.16271881348719	1.38326946965071	0.528345563905553	30	5	0.516953160079169	0.981454683015227	1.12120107805208	1.13631997286323	1.58962190712201	1.06911016022634	0.384292836515213	7	cluster.tp01
ASH1L	0.0260486188875902	0.446212432404545	0.767	0.286	1	23	0.324825217414415	0.510134791510142	0.837662859241568	1.08411239950394	1.90667306245649	0.834411270600976	0.409091454080192	30	2	0.443026497198166	0.443026497198166	0.712240590106696	0.981454683015227	0.981454683015227	0.712240590106696	0.380726221373214	7	cluster.tp01
ASL	0.000151493938840641	0.281851071796592	0.433	0	1	13	0.278440890978892	0.362548240883605	0.450308356405278	0.633198856467253	0.72339549685877	0.497893327982185	0.160514340308101	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
ASMTL	0.00145485455623209	0.290798497483698	0.367	0	1	11	0.360526526482302	0.397563126380514	0.509522362769781	0.66622573127865	1.35204693400533	0.609046820149253	0.303635502703422	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
ATAD2B	0.00370501494433069	0.444314453875654	0.567	0.143	1	17	0.278440890978892	0.415213787474047	0.794106885912918	1.15036973789741	1.90667306245649	0.816368122792821	0.444289168319647	30	1	0.524440034455896	0.524440034455896	0.524440034455896	0.524440034455896	0.524440034455896	0.524440034455896	NA	7	cluster.tp01
ATG13	0.188189284789325	-0.261591867213584	0.367	0.571	1	11	0.302920596321152	0.332130354778178	0.375376525129985	0.597113879222759	0.961458680993039	0.494836111620899	0.221706621545377	30	4	0.516953160079169	0.619256782202632	0.735266756101157	0.837831799738829	0.92669049160144	0.728544290970731	0.167828121133079	7	cluster.tp01
ATG14	0.00121467474803618	0.320030859711334	0.367	0	1	11	0.351360463964088	0.40469235395286	0.644620639811077	0.870199324258479	1.35204693400533	0.677337958307679	0.312496361921895	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
ATG16L2	0.19230364195797	0.277271226478387	0.7	0.286	1	21	0.302920596321152	0.365901489125129	0.673870528216599	0.861461963817015	1.49135929769166	0.711613434699829	0.372506314828188	30	2	0.516953160079169	0.516953160079169	0.826636566471199	1.13631997286323	1.13631997286323	0.826636566471199	0.437958473361509	7	cluster.tp01
ATG3	0.170046116486864	0.264207926491126	0.967	0.714	1	29	0.286867733392461	0.768969324372919	1.1067446004401	1.30468328675448	1.76584775087915	1.0607477701268	0.396087640955547	30	5	0.524440034455896	0.721560404326096	0.981454683015227	1.10880408882631	1.46890644327991	0.961033130780688	0.363369411157705	7	cluster.tp01
ATG4B	0.0123024511641566	0.349384182899565	0.6	0.143	1	18	0.278440890978892	0.362548240883605	0.563929579316632	0.691517838752698	1.90667306245649	0.615776719756931	0.376458810274851	30	1	0.524440034455896	0.524440034455896	0.524440034455896	0.524440034455896	0.524440034455896	0.524440034455896	NA	7	cluster.tp01
ATG7	7.3099617274673e-05	0.308378030680318	0.467	0	1	14	0.302920596321152	0.373377121550853	0.479915359587529	0.610851343588326	0.851664428658224	0.510674410825426	0.168466884587676	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
ATP1B3	0.14025564948588	0.291424132797188	0.867	0.714	1	26	0.375376525129985	0.897884133602737	1.16071977466562	1.42184915711922	2.7571979097786	1.24411167694417	0.597610898148673	30	5	0.516953160079169	0.92669049160144	0.982917372375588	1.13631997286323	1.32390022144768	0.977356243673421	0.299971306835376	7	cluster.tp01
