gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt	cluster
AC004846.1	0.100469310960834	0.486427109986616	0.429	0	1	3	0.55748131540679	0.741372533674973	0.925263751943156	1.12465790209291	1.32405205224267	0.935599039864205	0.383389863292686	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
AC004846.2	0.484455047298358	-0.304208160270262	0.143	0.143	1	1	0.55748131540679	0.55748131540679	0.55748131540679	0.55748131540679	0.55748131540679	0.55748131540679	NA	7	1	2.33153014356912	2.33153014356912	2.33153014356912	2.33153014356912	2.33153014356912	2.33153014356912	NA	7	cluster.tp01
AC004951.1	0.261492134048863	-0.341859364100876	0.286	0.571	1	2	0.525596373312411	0.525596373312411	0.725430062627784	0.925263751943156	0.925263751943156	0.725430062627784	0.282607513648851	7	4	0.438466163348839	0.512293294787826	0.865480302625718	1.342970156673	1.54110013432138	0.927631725730413	0.509717541268467	7	cluster.tp01
AC004990.1	0.355917683749582	-0.395301449264152	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	NA	7	cluster.tp01
AC005072.1	0.355917683749582	-0.287066985739989	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	NA	7	cluster.tp01
AC005261.1	0.0813052426449005	0.345732649683881	0.429	0	1	3	0.525596373312411	0.58956953702225	0.653542700732089	0.684988416335413	0.716434131938736	0.631857735327745	0.0972493744083762	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
AC005726.1	0.408516525513784	-0.318668286237617	0.286	0.429	1	2	0.525596373312411	0.525596373312411	0.621015252625574	0.716434131938736	0.716434131938736	0.621015252625574	0.134942673231116	7	3	0.438466163348839	0.512293294787826	0.586120426226812	1.42040969157746	2.25469895692811	1.09309518216792	1.00868376733709	7	cluster.tp01
AC007038.2	0.355917683749582	-0.395301449264152	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	NA	7	cluster.tp01
AC007381.1	0.201918682212476	-0.510463565883587	0.143	0.429	1	1	0.525596373312411	0.525596373312411	0.525596373312411	0.525596373312411	0.525596373312411	0.525596373312411	NA	7	3	0.538817989869827	0.756874126719282	0.974930263568738	1.59072653754208	2.20652281151541	1.24009035498466	0.864894356898437	7	cluster.tp01
AC007406.5	0.203724776401936	0.256506196141033	0.286	0	1	2	0.43681203130183	0.43681203130183	0.681037891622493	0.925263751943156	0.925263751943156	0.681037891622493	0.345387523947719	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
AC007608.3	0.355917683749582	-0.395301449264152	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	NA	7	cluster.tp01
AC007952.4	0.115258402758357	-0.568067622962884	0.429	0.714	1	3	0.525596373312411	0.63270149545433	0.739806617596249	1.08041557865864	1.42102453972102	0.895475843543228	0.46757093710973	7	5	0.586120426226812	1.45907181811494	1.51949101973209	1.54110013432138	2.25469895692811	1.47209647106467	0.592578600962957	7	cluster.tp01
AC008079.1	0.0801759088602755	0.283479834519279	0.429	0	1	3	0.43681203130183	0.48120420230712	0.525596373312411	0.541538844359601	0.55748131540679	0.506629906673677	0.0625305059484535	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
AC008555.1	0.355917683749582	-0.402831139846927	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.25469895692811	2.25469895692811	2.25469895692811	2.25469895692811	2.25469895692811	2.25469895692811	NA	7	cluster.tp01
AC008735.2	0.355917683749582	-0.510945212932248	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.97488449060745	2.97488449060745	2.97488449060745	2.97488449060745	2.97488449060745	2.97488449060745	NA	7	cluster.tp01
AC008764.7	0.256336961718917	-0.449182435905202	0.429	0.429	1	3	0.43681203130183	0.49714667335431	0.55748131540679	0.636957723672763	0.716434131938736	0.570242492882452	0.140247158720143	7	3	1.14484017902462	1.342970156673	1.54110013432138	1.8738114729184	2.20652281151541	1.63082104162047	0.536497794905136	7	cluster.tp01
AC008764.8	0.188732739268823	-0.54765896071867	0	0.429	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.438466163348839	0.488642076609333	0.538817989869827	1.39675847339897	2.25469895692811	1.07732770338226	1.02086724101551	7	cluster.tp01
AC009054.2	0.355917683749582	-0.287066985739989	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	NA	7	cluster.tp01
AC009093.6	0.355917683749582	-0.287066985739989	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	NA	7	cluster.tp01
AC009118.3	0.355917683749582	-0.395301449264152	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	NA	7	cluster.tp01
AC011462.5	0.397193336859386	-0.254839852006288	0.143	0.286	1	1	0.525596373312411	0.525596373312411	0.525596373312411	0.525596373312411	0.525596373312411	0.525596373312411	NA	7	2	0.438466163348839	0.438466163348839	0.989783148835109	1.54110013432138	1.54110013432138	0.989783148835109	0.779679958041334	7	cluster.tp01
AC012146.1	0.407536494006418	-0.254047892175474	0.143	0.286	1	1	0.653542700732089	0.653542700732089	0.653542700732089	0.653542700732089	0.653542700732089	0.653542700732089	NA	7	2	0.586120426226812	0.586120426226812	1.0636102802741	1.54110013432138	1.54110013432138	1.0636102802741	0.675272627489218	7	cluster.tp01
AC012181.1	0.139633956037925	-0.72358983941381	0.143	0.429	1	1	0.43681203130183	0.43681203130183	0.43681203130183	0.43681203130183	0.43681203130183	0.43681203130183	NA	7	3	0.742249148332318	1.47438597992387	2.20652281151541	2.26902647754227	2.33153014356912	1.76010070113895	0.883698503976301	7	cluster.tp01
AC012510.1	0.355917683749582	-0.287066985739989	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	NA	7	cluster.tp01
AC016773.1	0.355917683749582	-0.395301449264152	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	NA	7	cluster.tp01
AC016831.1	0.172374151232465	0.272661528837063	0.286	0	1	2	0.716434131938736	0.716434131938736	0.728120374767492	0.739806617596249	0.739806617596249	0.728120374767492	0.0165268431016129	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
AC016949.1	0.200528429933459	0.35897405266891	0.286	0	1	2	0.653542700732089	0.653542700732089	0.988797376487379	1.32405205224267	1.32405205224267	0.988797376487379	0.474121709302126	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
AC019197.1	0.355917683749582	-0.402831139846927	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.25469895692811	2.25469895692811	2.25469895692811	2.25469895692811	2.25469895692811	2.25469895692811	NA	7	cluster.tp01
AC021739.2	0.355917683749582	-0.414758745250782	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.33153014356912	2.33153014356912	2.33153014356912	2.33153014356912	2.33153014356912	2.33153014356912	NA	7	cluster.tp01
AC023449.2	0.355917683749582	-0.287066985739989	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	NA	7	cluster.tp01
AC025031.3	0.355917683749582	-0.414758745250782	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.33153014356912	2.33153014356912	2.33153014356912	2.33153014356912	2.33153014356912	2.33153014356912	NA	7	cluster.tp01
AC026462.3	0.355917683749582	-0.395301449264152	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	NA	7	cluster.tp01
AC027097.1	0.364775686236348	-0.271961458347034	0.143	0.286	1	1	0.43681203130183	0.43681203130183	0.43681203130183	0.43681203130183	0.43681203130183	0.43681203130183	NA	7	2	0.438466163348839	0.438466163348839	0.989783148835109	1.54110013432138	1.54110013432138	0.989783148835109	0.779679958041334	7	cluster.tp01
AC068587.4	0.355917683749582	-0.287066985739989	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	NA	7	cluster.tp01
AC072026.2	0.355917683749582	-0.414758745250782	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.33153014356912	2.33153014356912	2.33153014356912	2.33153014356912	2.33153014356912	2.33153014356912	NA	7	cluster.tp01
AC073840.1	0.355917683749582	-0.395301449264152	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	NA	7	cluster.tp01
AC083862.3	0.355917683749582	-0.414758745250782	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.33153014356912	2.33153014356912	2.33153014356912	2.33153014356912	2.33153014356912	2.33153014356912	NA	7	cluster.tp01
AC083973.1	0.355917683749582	-0.402831139846927	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.25469895692811	2.25469895692811	2.25469895692811	2.25469895692811	2.25469895692811	2.25469895692811	NA	7	cluster.tp01
AC087498.1	0.355917683749582	-0.395301449264152	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	NA	7	cluster.tp01
AC090617.3	0.521305196452414	-0.266528668786142	0.143	0.143	1	1	0.653542700732089	0.653542700732089	0.653542700732089	0.653542700732089	0.653542700732089	0.653542700732089	NA	7	1	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	NA	7	cluster.tp01
AC091180.2	0.355917683749582	-0.287066985739989	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	NA	7	cluster.tp01
AC091729.3	0.355917683749582	0.26260464402971	0.143	0	1	1	1.39749811192432	1.39749811192432	1.39749811192432	1.39749811192432	1.39749811192432	1.39749811192432	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
AC092279.1	0.186487113771979	-0.551641487463578	0.143	0.571	1	1	1.32405205224267	1.32405205224267	1.32405205224267	1.32405205224267	1.32405205224267	1.32405205224267	NA	7	4	0.586120426226812	0.664184787279565	1.14167464132685	1.93631513894525	2.33153014356912	1.30024996311241	0.804755350054061	7	cluster.tp01
AC092338.2	0.355917683749582	-0.402831139846927	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.25469895692811	2.25469895692811	2.25469895692811	2.25469895692811	2.25469895692811	2.25469895692811	NA	7	cluster.tp01
AC092747.4	0.429683463134125	-0.423615827135547	0.143	0.143	1	1	0.43681203130183	0.43681203130183	0.43681203130183	0.43681203130183	0.43681203130183	0.43681203130183	NA	7	1	2.97488449060745	2.97488449060745	2.97488449060745	2.97488449060745	2.97488449060745	2.97488449060745	NA	7	cluster.tp01
AC092868.2	0.355917683749582	-0.402831139846927	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.25469895692811	2.25469895692811	2.25469895692811	2.25469895692811	2.25469895692811	2.25469895692811	NA	7	cluster.tp01
AC093323.1	0.172374151232465	0.272661528837063	0.286	0	1	2	0.716434131938736	0.716434131938736	0.728120374767492	0.739806617596249	0.739806617596249	0.728120374767492	0.0165268431016129	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
AC093525.4	0.310167646274883	-0.316513621309955	0.143	0.429	1	1	0.925263751943156	0.925263751943156	0.925263751943156	0.925263751943156	0.925263751943156	0.925263751943156	NA	7	3	0.586120426226812	0.664184787279565	0.742249148332318	1.14167464132685	1.54110013432138	0.95648990296017	0.512270325536947	7	cluster.tp01
AC093525.6	0.177579280700456	0.431882408097635	0.286	0	1	2	1.04544991659732	1.04544991659732	1.22147401426082	1.39749811192432	1.39749811192432	1.22147401426082	0.248935666220208	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
AC095057.3	0.0802147229413301	0.350894543415467	0.429	0	1	3	0.55748131540679	0.60551200806944	0.653542700732089	0.684988416335413	0.716434131938736	0.642486049359205	0.0800511500576084	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
AC097375.1	0.273185964004929	0.356130541032611	0.429	0.143	1	3	0.55748131540679	0.94076668382473	1.32405205224267	1.3251677675492	1.32628348285572	1.06927228350173	0.443225384074863	7	1	0.974930263568738	0.974930263568738	0.974930263568738	0.974930263568738	0.974930263568738	0.974930263568738	NA	7	cluster.tp01
AC097534.1	0.355917683749582	-0.414758745250782	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.33153014356912	2.33153014356912	2.33153014356912	2.33153014356912	2.33153014356912	2.33153014356912	NA	7	cluster.tp01
AC103591.3	0.388048865851651	-0.420688322572598	0.286	0.571	1	2	1.55420915448631	1.55420915448631	1.60032513038484	1.64644110628336	1.64644110628336	1.60032513038484	0.0652178385577603	7	4	0.438466163348839	0.662758666875404	1.68636102704136	2.66436336686528	2.84305585004981	1.66356101687034	1.1791094996354	7	cluster.tp01
AC104819.3	0.355917683749582	-0.402831139846927	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.25469895692811	2.25469895692811	2.25469895692811	2.25469895692811	2.25469895692811	2.25469895692811	NA	7	cluster.tp01
AC106791.1	0.175823134085367	-0.250679168139934	0	0.286	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.586120426226812	0.586120426226812	0.664184787279565	0.742249148332318	0.742249148332318	0.664184787279565	0.110399678138793	7	cluster.tp01
AC111182.1	0.355917683749582	-0.395301449264152	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	2.20652281151541	NA	7	cluster.tp01
AC112719.2	0.355917683749582	-0.287066985739989	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	NA	7	cluster.tp01
AC114760.2	0.108328258011202	-0.915157909455273	0	0.429	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.974930263568738	1.65323020356893	2.33153014356912	2.61274900320502	2.89396786284092	2.06680942332626	0.986526290399557	7	cluster.tp01
AC136475.3	0.355917683749582	-0.402831139846927	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.25469895692811	2.25469895692811	2.25469895692811	2.25469895692811	2.25469895692811	2.25469895692811	NA	7	cluster.tp01
AC145285.6	0.355917683749582	-0.287066985739989	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	NA	7	cluster.tp01
AC148476.1	0.355917683749582	-0.287066985739989	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	NA	7	cluster.tp01
AC239799.2	0.153240917288264	-0.450448914090314	0.143	0.571	1	1	0.925263751943156	0.925263751943156	0.925263751943156	0.925263751943156	0.925263751943156	0.925263751943156	NA	7	4	0.538817989869827	0.56246920804832	0.87484022916336	1.35233008321064	1.54110013432138	0.957399645629481	0.481756240834008	7	cluster.tp01
AC243960.1	0.355917683749582	-0.287066985739989	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	1.54110013432138	NA	7	cluster.tp01
AC245014.3	0.172546923455663	-0.7005280107699	0	0.286	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2.12099721194834	2.12099721194834	2.18784808443822	2.25469895692811	2.25469895692811	2.18784808443822	0.0945414105316728	7	cluster.tp01
AC245297.3	0.191500253724012	-0.278753117962102	0	0.286	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.538817989869827	0.538817989869827	0.746010797600344	0.953203605330861	0.953203605330861	0.746010797600344	0.293014878718658	7	cluster.tp01
AC253572.2	0.039438456661733	-0.943281548408466	0.286	0.714	1	2	0.43681203130183	0.43681203130183	0.576623081620283	0.716434131938736	0.716434131938736	0.576623081620283	0.197722683529984	7	5	0.586120426226812	1.14484017902462	2.20652281151541	2.25469895692811	2.48567088368076	1.73557065147514	0.825248266330962	7	cluster.tp01
ACAA1	0.0837759774534521	0.58164417275852	1	0.286	1	7	0.525596373312411	0.826553905311019	0.925263751943156	1.2279130361076	1.87445118507317	1.06203502759514	0.44098946384666	7	2	0.438466163348839	0.438466163348839	1.32249448743213	2.20652281151541	2.20652281151541	1.32249448743213	1.25020484544054	7	cluster.tp01
ACAA2	0.179802934317917	0.293422021170197	0.286	0	1	2	0.653542700732089	0.653542700732089	0.789403226337622	0.925263751943156	0.925263751943156	0.789403226337622	0.192135797902482	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
ACACA	0.200528429933459	0.35897405266891	0.286	0	1	2	0.653542700732089	0.653542700732089	0.988797376487379	1.32405205224267	1.32405205224267	0.988797376487379	0.474121709302126	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
ACADM	0.0799092450079817	0.319720383948994	0.429	0	1	3	0.525596373312411	0.541538844359601	0.55748131540679	0.60551200806944	0.653542700732089	0.57887346315043	0.0666016791369418	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
ACADVL	0.123710291738805	0.418495377199783	0.714	0.429	1	5	0.55748131540679	0.739806617596249	0.868332747968148	1.32405205224267	1.42102453972102	0.982139454586976	0.374678544860845	7	3	0.438466163348839	0.512293294787826	0.586120426226812	0.73658579831439	0.887051170401968	0.637212586659206	0.22861525273142	7	cluster.tp01
ACAP2	0.315409950539885	-0.285439229756759	0.571	0.571	1	4	0.43681203130183	0.48120420230712	0.58956953702225	0.783421946878939	0.913301193025789	0.63231307459303	0.207375771637344	7	4	0.953203605330861	0.964066934449799	1.05988522129668	1.342970156673	1.54110013432138	1.1535185455614	0.2722221223781	7	cluster.tp01
ACER3	0.175251529163441	-0.648839578104416	0.143	0.429	1	1	0.653542700732089	0.653542700732089	0.653542700732089	0.653542700732089	0.653542700732089	0.653542700732089	NA	7	3	0.538817989869827	1.37267040069262	2.20652281151541	2.23061088422176	2.25469895692811	1.66667991943778	0.977054059084385	7	cluster.tp01
ACO1	0.355917683749582	-0.414758745250782	0	0.143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2.33153014356912	2.33153014356912	2.33153014356912	2.33153014356912	2.33153014356912	2.33153014356912	NA	7	cluster.tp01
ACOT7	0.216083341700382	0.325366901061443	0.429	0.143	1	3	0.43681203130183	0.49714667335431	0.55748131540679	0.941730003213288	1.32597869101979	0.773424012576135	0.482315014833744	7	1	0.438466163348839	0.438466163348839	0.438466163348839	0.438466163348839	0.438466163348839	0.438466163348839	NA	7	cluster.tp01
ACOX1	0.0799092450079817	0.319720383948994	0.429	0	1	3	0.525596373312411	0.541538844359601	0.55748131540679	0.60551200806944	0.653542700732089	0.57887346315043	0.0666016791369418	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
ACP1	0.102580972522116	0.447963612335542	0.571	0.143	1	4	0.55748131540679	0.60551200806944	0.696674659164169	1.06865236476028	1.39749811192432	0.837082186414862	0.380960162277184	7	1	0.586120426226812	0.586120426226812	0.586120426226812	0.586120426226812	0.586120426226812	0.586120426226812	NA	7	cluster.tp01
ACP5	0.0713012855562585	0.425741040096249	0.571	0.143	1	4	0.43681203130183	0.576623081620283	0.814867662482263	0.919282472484472	0.925263751943156	0.747952777052378	0.22845952897442	7	1	0.438466163348839	0.438466163348839	0.438466163348839	0.438466163348839	0.438466163348839	0.438466163348839	NA	7	cluster.tp01
ACSL1	0.0881533545262934	0.392814604496309	0.429	0	1	3	0.525596373312411	0.63270149545433	0.739806617596249	0.832535184769702	0.925263751943156	0.730222247617272	0.200005996150898	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
ACSL3	0.132843120216426	-0.692293922468514	0.429	0.714	1	3	0.653542700732089	0.783421946878939	0.913301193025789	0.94266378614578	0.972026379265771	0.846290091007883	0.169486958844411	7	5	0.438466163348839	0.538817989869827	2.20652281151541	2.25469895692811	2.97488449060745	1.68267808245393	1.13224310478386	7	cluster.tp01
