gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt
AC092620.1	0.363217467649123	0.402902881827642	0.167	0	1	1	1.93299358606497	1.93299358606497	1.93299358606497	1.93299358606497	1.93299358606497	1.93299358606497	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC092683.1	0.0426232188752673	-0.473151005846104	0	0.444	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.653454205410549	0.720150244090862	0.811345653671055	1.02647078656627	1.2170965485616	0.873310515328565	0.241802509062196	9
AC092868.2	0.363217467649123	0.402902881827642	0.167	0	1	1	1.93299358606497	1.93299358606497	1.93299358606497	1.93299358606497	1.93299358606497	1.93299358606497	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC093525.4	0.364937529286108	0.413856679449953	0.333	0.333	1	2	1.67246144572645	1.67246144572645	1.8652503603566	2.05803927498675	2.05803927498675	1.8652503603566	0.27264469774515	6	3	0.583586646375071	0.584465232339282	0.585343818303494	0.686095050537335	0.786846282771176	0.651925582483247	0.116848057056741	9
AC096733.2	0.363217467649123	0.361630402846177	0.167	0	1	1	1.70926277259295	1.70926277259295	1.70926277259295	1.70926277259295	1.70926277259295	1.70926277259295	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC097375.1	0.139299762771509	-0.412980684185615	0.333	0.667	1	2	0.629122426043516	0.629122426043516	0.866144350307854	1.10316627457219	1.10316627457219	0.866144350307854	0.335199619874395	6	6	0.81117334859616	0.835845024570934	1.08690873203136	1.2955618023494	1.32614800005687	1.07375760660601	0.234575699063644	9
AC097717.1	0.363217467649123	0.361630402846177	0.167	0	1	1	1.70926277259295	1.70926277259295	1.70926277259295	1.70926277259295	1.70926277259295	1.70926277259295	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC099568.2	0.175377547253199	0.288001568167063	0.333	0	1	2	0.629122426043516	0.629122426043516	0.662843519408377	0.696564612773238	0.696564612773238	0.662843519408377	0.0476888275746358	6	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC100793.2	0.0392550894833622	-0.360122559979729	0	0.444	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.485676144494408	0.535509981398951	0.639645980029822	0.740397212263663	0.786846282771176	0.637953596831307	0.130716783256386	9
AC103591.3	0.00242276450754366	-1.08202538558133	0.167	0.778	1	1	0.629122426043516	0.629122426043516	0.629122426043516	0.629122426043516	0.629122426043516	0.629122426043516	NA	6	7	1.09968009442894	1.44446438180792	1.68211477108316	1.91012281697581	2.55986906208811	1.72154833216681	0.476494864777301	9
AC104819.3	0.363217467649123	0.402902881827642	0.167	0	1	1	1.93299358606497	1.93299358606497	1.93299358606497	1.93299358606497	1.93299358606497	1.93299358606497	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC116158.3	0.219992599639823	-0.319742441674566	0	0.222	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.585343818303494	0.585343818303494	1.11648469297388	1.64762556764427	1.64762556764427	1.11648469297388	0.75114662848957	9
AC116366.1	0.363217467649123	0.354726990417132	0.167	0	1	1	1.67246144572645	1.67246144572645	1.67246144572645	1.67246144572645	1.67246144572645	1.67246144572645	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC123768.3	0.363217467649123	0.402902881827642	0.167	0	1	1	1.93299358606497	1.93299358606497	1.93299358606497	1.93299358606497	1.93299358606497	1.93299358606497	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC127164.1	0.363217467649123	0.402902881827642	0.167	0	1	1	1.93299358606497	1.93299358606497	1.93299358606497	1.93299358606497	1.93299358606497	1.93299358606497	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC127502.2	0.231661942766202	-0.309104768995881	0	0.222	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.502822432268666	0.502822432268666	1.07522399995647	1.64762556764427	1.64762556764427	1.07522399995647	0.80949806014771	9
AC130324.1	0.363217467649123	0.361630402846177	0.167	0	1	1	1.70926277259295	1.70926277259295	1.70926277259295	1.70926277259295	1.70926277259295	1.70926277259295	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC137630.3	0.363217467649123	0.354726990417132	0.167	0	1	1	1.67246144572645	1.67246144572645	1.67246144572645	1.67246144572645	1.67246144572645	1.67246144572645	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC139887.2	0.449235842829074	0.318599211351724	0.333	0.222	1	2	0.696564612773238	0.696564612773238	1.37730194387999	2.05803927498675	2.05803927498675	1.37730194387999	0.962707966064839	6	2	0.69394814175615	0.69394814175615	0.764896583163542	0.835845024570934	0.835845024570934	0.764896583163542	0.100336248067567	9
AC147067.1	0.1981175353427	-0.263739105060933	0	0.222	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.583586646375071	0.583586646375071	0.902638329832357	1.22169001328964	1.22169001328964	0.902638329832357	0.451207217843261	9
AC245060.5	0.363217467649123	0.462403427781983	0.167	0	1	1	2.26701169951506	2.26701169951506	2.26701169951506	2.26701169951506	2.26701169951506	2.26701169951506	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC245060.6	0.317978465690163	0.437920039682666	0.333	0.111	1	2	0.696564612773238	0.696564612773238	1.37730194387999	2.05803927498675	2.05803927498675	1.37730194387999	0.962707966064839	6	1	0.69394814175615	0.69394814175615	0.69394814175615	0.69394814175615	0.69394814175615	0.69394814175615	NA	9
AC245452.1	0.363217467649123	0.42546633649662	0.167	0	1	1	2.05803927498675	2.05803927498675	2.05803927498675	2.05803927498675	2.05803927498675	2.05803927498675	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACAA2	0.363217467649123	0.361630402846177	0.167	0	1	1	1.70926277259295	1.70926277259295	1.70926277259295	1.70926277259295	1.70926277259295	1.70926277259295	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACACA	0.220223251212749	-0.31951674342502	0	0.222	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.583586646375071	0.583586646375071	1.11560610700967	1.64762556764427	1.64762556764427	1.11560610700967	0.752389136675868	9
ACAD11	0.30060492923285	0.433683517421876	0.333	0.111	1	2	0.696564612773238	0.696564612773238	1.3147790994191	1.93299358606497	1.93299358606497	1.3147790994191	0.874287311470103	6	1	0.583586646375071	0.583586646375071	0.583586646375071	0.583586646375071	0.583586646375071	0.583586646375071	NA	9
ACADM	0.108522933471019	-0.368833518939564	0	0.333	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.508780687588347	0.647813485179761	0.786846282771176	1.05649714141402	1.32614800005687	0.873924990138798	0.415583152727125	9
ACAP1	0.266130010719525	0.4273286513798	0.5	0.444	1	3	1.01230143710117	1.34238144141381	1.67246144572645	1.6908621091597	1.70926277259295	1.46467521847352	0.39219907313713	6	4	0.485676144494408	0.494249288381537	0.578138318839607	0.802790828091814	0.952127450773079	0.648520058236675	0.215984361368055	9
