gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt
HBEGF	7.11690824044217e-12	-0.277287352308509	0.676	0.861	2.60485958508424e-07	538	0.338727392216146	0.959020632434417	1.32671615167285	1.7101898634577	2.81902142480016	1.36201807646496	0.518160533950189	796	179	0.399974833776236	1.18071625612344	1.51247414614877	1.98039843936594	2.85310467256701	1.54263204839182	0.530043324993686	208
HIST1H1E	2.60116706919815e-12	-0.331602544539342	0.319	0.572	9.52053158997215e-08	254	0.356216967544333	0.630064633998298	0.794867874293457	1.042230976279	1.95038058291025	0.860127222392385	0.29898006618462	796	119	0.438251382573247	0.732565256047584	0.988232843687129	1.37721456766795	2.06072516900529	1.05537657508513	0.408498868386474	208
HLA-DQB1	2.20835479524186e-08	-0.286190404668651	0.67	0.774	0.000808279938606472	533	0.460024092358599	0.952078596685986	1.34110442770281	1.84830106930019	3.5496562381545	1.43849867034257	0.609208070379767	796	161	0.365576858228821	1.33385272434126	1.81634322825567	2.30244367664479	3.65048432401531	1.80091415208575	0.729007713845771	208
IFI44L	3.06530746876398e-10	-0.388165035048984	0.359	0.534	1.1219331866423e-05	286	0.35068822655795	0.805346035917706	1.09747025484346	1.49621621329633	3.05351917729249	1.19067928551005	0.496850340763324	796	111	0.507803992968244	1.2304806602803	1.59373147312847	2.04967440738021	3.29144172959711	1.62766655419965	0.568889910980952	208
IL1B	1.27226400979093e-06	-0.287292687834168	0.31	0.495	0.0465661350223577	247	0.35068822655795	0.761713681429254	1.003956054817	1.50701538600743	4.19080441285452	1.17869816576719	0.581171919506907	796	103	0.456074358516809	0.799218234521048	1.32594483513864	1.70670479358977	4.07799630985936	1.34633066107045	0.648653326875483	208
IL1RN	1.42939136821347e-08	-0.31332104258066	0.278	0.481	0.000523171534679814	221	0.420385210269553	0.614783882836085	0.782891684181439	1.03867959000738	3.32561812554801	0.920793060835596	0.472178160969448	796	100	0.399974833776236	0.701635498754705	1.02554284573371	1.46894968679663	2.84960072175808	1.16526406610808	0.580920034761045	208
INSIG1	2.24283551042051e-12	-0.401629238200499	0.423	0.639	8.20900225169012e-08	337	0.356216967544333	0.721995585735748	0.954773596437378	1.43612158896723	3.41442326650669	1.11076165042654	0.525351098860071	796	133	0.39195389165893	0.922698297773269	1.4193588335347	1.90355691432268	3.28464859257654	1.47353351687788	0.617905225360251	208
IRF1	8.50779928671341e-08	0.250067608876356	0.786	0.654	0.00311393961692998	626	0.455039743088061	1.09668268530141	1.59852800880925	2.15566015291497	3.88927673208015	1.65075814292511	0.686962996727466	796	136	0.474517352242155	0.924026977760417	1.40158915205481	1.90087683819941	3.09856217022973	1.42612354251809	0.618384237608329	208
ITGAX	6.4710790379226e-23	-0.397033143894102	0.702	0.923	2.36847963867005e-18	559	0.35068822655795	0.791142318287427	1.12933002025378	1.53114433525432	3.44738896452342	1.21531924306459	0.522451991361026	796	192	0.356447947169249	1.16232595395011	1.51233876051045	1.88268207643895	3.36579083717913	1.56070012399556	0.595506817122803	208
JARID2	1.64859801112392e-11	-0.275497506875286	0.766	0.894	6.03403358051468e-07	610	0.35068822655795	0.875171344784773	1.18586046663705	1.54725752718471	3.38630686539366	1.2696546734845	0.509140659040486	796	186	0.446606835316605	1.06150442349463	1.47521386297224	1.92276467935958	3.47848622404792	1.55229883096808	0.647349283889194	208
JMJD1C	4.61827225746169e-12	-0.278887806588223	0.732	0.894	1.69033382895355e-07	583	0.436986574308731	0.847264861925627	1.20959030248907	1.55760411042912	3.48188242406264	1.26044189456093	0.514680078621628	796	186	0.431508385353185	0.979788778461507	1.41545917825021	1.9153435060368	3.51610402444897	1.49099658757434	0.610046810155771	208
JOSD1	1.54097755019864e-11	-0.294513621511391	0.432	0.663	5.64013193148205e-07	344	0.35068822655795	0.639607335426717	0.815871851837801	1.12203868025214	2.8831523588816	0.919807146280075	0.382459603473697	796	138	0.356447947169249	0.801600254458969	1.05098935395704	1.31941391853724	2.11168655381106	1.07617308866677	0.373520406922144	208
KDM6B	2.4362052217275e-13	-0.361069866147757	0.611	0.798	8.91675473204482e-09	486	0.35068822655795	0.753199830628754	1.00501775758969	1.32293954898321	3.07315884095306	1.09106922841438	0.453307221077074	796	166	0.439720051798655	0.930394262768958	1.33935594175949	1.81555313765108	3.78037936239467	1.4284002361705	0.662754069859645	208
LINC-PINT	5.51471276481854e-16	-0.419107968563634	0.485	0.736	2.01844001905123e-11	386	0.35068822655795	0.746338284724942	1.05262062689228	1.43769066850389	2.85532106230035	1.12162793193293	0.457601756494337	796	153	0.439720051798655	0.992915044591157	1.40389291281132	1.78895249361463	2.92113513798156	1.44696795956387	0.574841162876875	208
MALT1	1.30428420310931e-09	-0.293044788750224	0.362	0.587	4.7738106118004e-05	288	0.388209277660423	0.626840501364376	0.82923967826131	1.12166801425371	2.94197918606241	0.928946947613974	0.390195242768267	796	122	0.442051115863214	0.720095697868837	0.975989903999548	1.34950358875602	2.7003561399524	1.08607143420984	0.46001870297385	208
MAP3K8	8.29898471830718e-18	-0.340390999006616	0.788	0.923	3.03751139674761e-13	627	0.439995311849326	0.987336212210605	1.38318244957208	1.8338598881873	3.50273417106679	1.44525902451714	0.569623387713589	796	192	0.365576858228821	1.35733294108261	1.91161000996192	2.35550284740036	3.27840684487552	1.84973216721505	0.66272858520213	208
MAPK6	4.82731966704677e-08	-0.257109662602406	0.392	0.596	0.00176684727133579	312	0.388209277660423	0.688985001649515	0.870999090127485	1.11929923137027	2.9669819002061	0.95342732201483	0.373292181264654	796	124	0.356447947169249	0.751252935562225	1.01681238889168	1.38498747822751	3.40281795115103	1.07638388655803	0.456039414779533	208
MAT2A	4.66056616383291e-08	-0.276542207453556	0.389	0.587	0.00170581382162448	310	0.374736067981334	0.661973596754405	0.832161414677381	1.10377212052741	2.854549518702	0.936527913277549	0.385805714049171	796	122	0.383297953588287	0.709751026185312	1.0191552655736	1.35204693400533	3.32434988523116	1.11344654494452	0.547271412939134	208
MT-ATP8	3.96717833790075e-20	-0.428231540834011	0.457	0.774	1.45202694345505e-15	364	0.387189518938814	0.691849743990404	0.889859653628612	1.22507590919099	2.27527293575003	0.983852692284651	0.384167885602232	796	161	0.438251382573247	0.830076299736514	1.13117522626865	1.53293291401704	2.71136982262835	1.22857506208721	0.488783513265495	208
MT-ND4L	1.5079832746316e-13	-0.270357440924265	0.765	0.923	5.51936958347912e-09	609	0.441040547531912	0.951395204590135	1.29400643638384	1.70913925405865	3.30341734784889	1.36758956548044	0.536024717620886	796	192	0.39195389165893	1.15637214605032	1.56808847523057	2.00944737825707	3.01186980724264	1.59040585580273	0.569133630590615	208
MT-ND5	5.07265282126052e-30	-0.272712434014561	0.947	0.99	1.85664165910956e-25	754	0.455039743088061	1.73191601717863	2.25232538691166	2.6902046822562	4.07162153214026	2.17904866654319	0.686575398109456	796	206	0.843305183404553	2.34351667055096	2.79441132443253	3.09856217022973	4.20544156498946	2.72786655144145	0.556945728957386	208
MTRNR2L1	5.16561262044382e-10	-0.270769187201025	0.011	0.226	1.89066587520864e-05	9	0.338727392216146	0.576084514854402	0.872933233140202	1.28096273508925	2.13566668433679	1.00075150533438	0.584925306758333	796	47	0.399974833776236	0.676287057516133	0.830076299736514	1.23744186704945	2.74240835795063	0.974068049423131	0.440946326268669	208
MTRNR2L12	3.52650973838253e-46	-0.504929307012831	0.784	0.99	1.29073782934539e-41	624	0.441040547531912	1.12030725234151	1.55235745799499	2.02734014378119	3.92057945031659	1.60147058226362	0.633379160177113	796	206	0.420349345032367	1.80161879265821	2.21045657043315	2.58581069802053	4.0575692103653	2.2219330318783	0.67368291234293	208
MTRNR2L8	6.06048049457841e-16	0.376224690607691	0.619	0.49	2.21819646582064e-11	493	0.35068822655795	0.936716843249869	1.44466720250658	2.11440411589693	3.55243826312207	1.5510593809904	0.728776630940208	796	102	0.431508385353185	0.752991765979202	0.933731485818786	1.23738328780424	2.6899913323553	1.04118274627656	0.443140815177053	208
NAMPT	5.50077661480203e-37	-0.262833775002011	0.976	0.995	2.01333924878369e-32	777	0.502409654633247	1.97595367605791	2.4369772841275	2.85313675481787	4.34273126668845	2.40370608701291	0.687784945669681	796	207	1.46744916855217	2.74658313653844	3.02847451697885	3.4083946151433	4.25455058110622	3.02960444049866	0.525267440741214	208
NCF1	9.48668279433077e-19	0.331787694775385	0.889	0.856	3.47222076955301e-14	708	0.539085801596286	1.56781290742546	2.11225769523268	2.61196300981503	4.25169986666906	2.09429823041517	0.738187143924916	796	178	0.438251382573247	1.01847621421293	1.45066639912175	1.8444805688076	3.42800632541273	1.48943880826839	0.607942790064089	208
NLRP3	3.04761214283822e-12	-0.265396704220439	0.683	0.851	1.11545652040022e-07	544	0.399586119174519	0.798293891421291	1.09297911254721	1.45892401223283	2.90982460592785	1.17648144263543	0.477310751465818	796	177	0.356447947169249	1.03101647457506	1.36770505846155	1.6370393869991	2.78312004386745	1.37301231030064	0.443895254439619	208
NR4A1	4.30223227622807e-33	-0.60747025568222	0.445	0.856	1.57466003542224e-28	354	0.399586119174519	0.757115942449615	1.05796333565025	1.47148641075863	2.9669819002061	1.15943015941391	0.492656646285749	796	178	0.356447947169249	1.04947403608071	1.50650293626951	1.90862732886202	3.180762443041	1.52983465728725	0.592065779530069	208
NR4A2	6.62750410846658e-18	-0.364560619608324	0.681	0.875	2.42573277873985e-13	542	0.35068822655795	0.832344310720145	1.19137815786523	1.61221702811303	3.31958597068056	1.28013596159326	0.551356374366506	796	182	0.446606835316605	1.22888158426998	1.56205983251742	1.97420733286743	3.25782948252042	1.61112013164981	0.572466524755072	208
NR4A3	8.21147727146898e-20	-0.538561863923714	0.111	0.51	3.00548279613036e-15	88	0.388209277660423	0.655623578660075	0.954311601126258	1.13556623296561	2.21811682755416	0.954056958267485	0.370746609999841	796	106	0.365576858228821	0.755317023607327	1.06980593993767	1.53684602639851	2.5521227959038	1.18859604593326	0.520763619758501	208
OTUD1	1.78605897163502e-10	-0.282602651142602	0.461	0.712	6.53715444208132e-06	367	0.338727392216146	0.708938827016834	0.918969076513818	1.22696103243689	2.39532348837885	1.01545331381229	0.411299778443842	796	148	0.39195389165893	0.7507724908313	1.03006483153665	1.39696392317946	2.4606457865086	1.10447385611664	0.447976998353448	208
OXSR1	1.25154762445873e-12	-0.344732873696918	0.305	0.577	4.5807894602814e-08	243	0.35068822655795	0.666090537119103	0.809682244008933	1.0261383941873	2.49493919188889	0.876017220159569	0.314870032639653	796	120	0.39195389165893	0.665425542439438	1.02205797477095	1.33764509384717	2.44929195870847	1.05651185832054	0.443507135119173	208
PDE4B	2.03149017913792e-10	-0.3116763584654	0.383	0.639	7.43545720466269e-06	305	0.338727392216146	0.727758535214855	0.952078596685986	1.29821731198998	2.66072934951241	1.06494532515907	0.447477143977059	796	133	0.356447947169249	0.807129638100483	1.08897270524384	1.44343030804798	2.74666512934206	1.16918006018935	0.477208331131038	208
PDE4D	7.79107049279235e-10	-0.292402594981156	0.173	0.428	2.85160971106693e-05	138	0.464241461309129	0.64258421822138	0.816515258016764	1.20654560424821	2.13092811635662	0.941874527426333	0.373222817229944	796	89	0.383297953588287	0.705004524134453	0.900145325858289	1.24813942289712	2.34563493755556	0.992453417035101	0.396437156147098	208
PHACTR1	5.11661356888096e-14	-0.360384251515103	0.539	0.774	1.87273173234612e-09	429	0.338727392216146	0.756515306546755	1.0603927100498	1.41062919285478	3.24773804473874	1.1381145580272	0.489399788028401	796	161	0.494446614325859	0.973595574678014	1.33570886433178	1.66651521998421	3.48468716880312	1.38391873043536	0.559804082176693	208
PHLDA1	3.90880148988729e-15	-0.416180657980234	0.274	0.625	1.43066043331365e-10	218	0.356216967544333	0.738891424113563	1.06083455304503	1.41164513474138	2.34047280737145	1.12152418335023	0.470624764982263	796	130	0.356447947169249	0.79638393535871	1.09304373897229	1.49291766373927	2.98970407117115	1.1907994936935	0.504596573369815	208
PLAUR	9.31834260553898e-32	-0.388802924540405	0.869	0.971	3.41060657705332e-27	692	0.356216967544333	1.1638167047065	1.64185019371009	2.14200792788673	3.6053793446835	1.68097795847527	0.65230975256363	796	202	0.649497430959885	1.9153435060368	2.38280800377948	2.72638480251714	3.79024715264508	2.2886849841436	0.63392097852781	208
PNP	1.71095631154248e-17	-0.418824131574863	0.229	0.591	6.26227119587662e-13	182	0.338727392216146	0.590465835962167	0.759355911960403	1.0478883957857	2.2029337810686	0.868046680941183	0.36746976654742	796	123	0.365576858228821	0.690044076956193	0.954429686080412	1.30524902747072	2.63481949544914	1.01829300919102	0.431532239857058	208
PPIF	7.82947489242508e-15	-0.364550150134133	0.583	0.808	2.8656661053765e-10	464	0.431017276256609	0.768256211539336	1.16406520094803	1.63144455956889	3.21638319361331	1.25628703131414	0.562002718760761	796	168	0.39195389165893	1.06633369927683	1.4715282699586	1.99825218517271	3.09381852213444	1.52324358515506	0.570481428858934	208
PTGER4	9.74953292865035e-12	-0.329687671638224	0.391	0.683	3.56842654721531e-07	311	0.374736067981334	0.712523872459	0.951395204590135	1.33861948313349	2.88408188640604	1.05811793358562	0.455784854509991	796	142	0.431508385353185	0.717668250533718	1.02068513251328	1.4683059777982	2.48333898536726	1.13710258049661	0.502605219063754	208
