gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt
PIM1	5.5839084702133e-14	-0.286280595289051	0.163	0.372	2.04376633918277e-09	517	0.212331400995596	0.939366664544003	1.13711053497319	1.44010301084813	2.97312237002494	1.21441423093356	0.44613651188298	3169	153	0.28606626202006	0.923155297590635	1.17794585618757	1.50275654657841	2.59347982111894	1.23864617631303	0.472991507804292	411
PRF1	3.54083203382349e-10	0.2673613393189	0.576	0.421	1.29597993269974e-05	1824	0.285154628531327	1.60959795084468	2.12761894883442	2.64742413785605	4.45286586183813	2.11550462848256	0.704771556035338	3169	173	0.508239072383625	1.39589564447799	1.93087354777896	2.67549969669351	3.72396474545273	2.00153099128332	0.783314449938302	411
PTGER4	2.19448378253914e-12	-0.273960863761186	0.244	0.438	8.03203009247152e-08	774	0.285154628531327	0.949642740079801	1.16591153935302	1.49198218364805	2.96917013157215	1.24276905908873	0.460365942412312	3169	180	0.269099173425489	0.920630319326976	1.2224545078717	1.61878585420126	2.76512042763226	1.31550666653335	0.517098300942849	411
RALGPS2	2.59332828587431e-10	-0.330279604486785	0.141	0.265	9.49184085912856e-06	446	0.273144472533984	1.11501054201186	1.52536062488539	2.19509408385393	4.06853542616818	1.63637357128902	0.691816619739125	3169	109	0.439170580150377	1.67510131595035	2.10038510246992	2.45138897878499	3.5801222666983	2.06180248703677	0.626952680294409	411
RESF1	3.62859024900141e-15	-0.262411714228729	0.514	0.73	1.32810031703701e-10	1629	0.212331400995596	1.05025875096239	1.36449673814952	1.74851866290355	3.40258396428116	1.41980605684695	0.503582913018184	3169	300	0.438798518301338	0.988921638102101	1.41211573750568	1.88646144068308	3.35603531432954	1.47263034187717	0.565030700052591	411
RIPOR2	3.17998910376165e-17	-0.256545545702541	0.62	0.798	1.1639078118678e-12	1964	0.283923828890714	1.10491865830203	1.43561300744073	1.82541930105712	4.20154548854795	1.49022048220116	0.511131782097207	3169	328	0.34441723705073	1.23032499293127	1.63947823271752	2.00982828900597	3.32710777354797	1.62636352475045	0.546384198662722	411
RNF166	1.45205731181027e-16	0.264032969535581	0.527	0.389	5.31467496695676e-12	1669	0.254699332025041	1.05695024515647	1.36028170483167	1.75146490829274	3.30683131006886	1.42236975913093	0.502962130372207	3169	160	0.34441723705073	0.869742701455558	1.0788456999873	1.35722334120145	2.84763553055944	1.17285168249767	0.440770955941423	411
S100A4	8.07691284141883e-22	0.308412865371275	0.872	0.749	2.95623086908771e-17	2764	0.285852200321993	2.61266796235646	3.22674285960764	3.66490830906347	4.79725313746533	3.07509391478354	0.795689670393719	3169	308	0.655629509228104	2.08934830865071	2.74649263184621	3.24784256502934	4.19133865205177	2.63333706898609	0.839058187941121	411
S100A6	7.91724064644865e-17	0.255401476342385	0.875	0.776	2.89778924900667e-12	2774	0.501560482110828	2.13194632634068	2.66563288960722	3.18698557795934	4.75489550391407	2.67796201947402	0.801133404214306	3169	319	0.632619081311251	1.73053219355505	2.31892120924812	2.82543680980416	4.56793471350297	2.32117024355984	0.813364569891822	411
SH3BGRL3	2.22602583110003e-22	0.268327498730106	0.902	0.813	8.14747714440921e-18	2860	0.453360797466831	2.50713523349701	2.96554255778863	3.3219678142725	4.46565521020609	2.86996560509518	0.626823569248156	3169	334	0.73075989648328	1.86779392490336	2.55467601105902	2.98957825465522	4.34332613344681	2.43746784057112	0.715251332409192	411
SMCHD1	1.19389380225589e-19	-0.292412997000595	0.613	0.815	4.36977070563677e-15	1942	0.283923828890714	1.1037047681806	1.45666876632877	1.87491840179868	3.9917783054119	1.53236939240546	0.563758227693438	3169	335	0.462732480522171	1.1864927177615	1.62974317859485	2.06766914019064	3.87402214258864	1.68661370123357	0.652573184771866	411
STK17A	5.03369575299566e-14	-0.264076235030348	0.409	0.635	1.84238298255394e-09	1296	0.212331400995596	1.04814942006378	1.28444758524619	1.690706964968	3.36552096697594	1.38010860455694	0.478045885016446	3169	261	0.307759181770847	0.959467439802197	1.35877590764046	1.71559154714238	2.66756327108501	1.38362162445693	0.501332833235097	411
TTN	2.17161711858193e-09	-0.276100551459441	0.064	0.185	7.94833581572171e-05	203	0.309583868900564	0.986712753094384	1.32021788515869	1.81680736542361	3.87288665783087	1.43539562669704	0.613735260694921	3169	76	0.28606626202006	1.16693661660074	1.65365399060245	2.23372275452526	3.94664510962624	1.74274664958976	0.75937855013805	411
TYROBP	1.83224457294626e-14	0.354473268344808	0.494	0.324	6.70619836144059e-10	1564	0.212331400995596	2.17807811170222	2.65098603039371	3.06027723138871	4.17596393557503	2.56398574685093	0.669933734168451	3169	133	0.482426914677629	2.11296423371848	2.5548917047266	2.81286777189737	3.49101307878672	2.38534358122373	0.626059772335933	411
XIST	4.22138053952695e-189	0.61331803111297	0.273	0	1.54506749127226e-184	864	0.379135300929263	1.37051018272277	1.91585790946935	2.40071056091996	4.13936659563822	1.94311587828226	0.743731409209635	3169	NA	NA	NA	NA	NA	NA	NA	NA	NA
YBX3	4.8572047037037e-08	-0.256005196653286	0.25	0.37	0.00177778549360259	793	0.252622827752728	1.0295679914014	1.3972689272752	1.83027514130867	3.49032187509257	1.46374590586174	0.56538078056443	3169	152	0.338461177390239	1.18777617723747	1.69957273521913	2.18083041548265	3.92791203975176	1.70773370712362	0.729915770796962	411
