gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt	cluster
HSP90B1	7.12793514464037e-09	0.333344370010196	0.772	0.599	0.000260889554228982	287	0.574485663987999	1.36652779791008	1.75878542312593	2.24045095431412	3.96651217177332	1.82083920214767	0.605762125022746	372	97	0.618275346917745	1.05523814296701	1.49452456685728	1.84268960877036	2.95914793585463	1.5175663829174	0.569865605372229	162	cluster.tp01
HSPA5	4.18875104903217e-05	0.257366160374492	0.508	0.315	1	189	0.400055912461903	0.96426140763678	1.34528897859447	1.71708908713297	3.51672027990019	1.38086954621792	0.510202009526344	372	51	0.620572788823129	0.943283736213746	1.27377883461922	1.69668182820738	2.52632685429779	1.34541878300523	0.470514678367315	162	cluster.tp01
IFI30	4.92866961237505e-08	0.373317478151107	0.5	0.241	0.00180394236482539	186	0.485051522651082	1.07453825681622	1.41652329850574	1.98803833847065	3.70425197283298	1.55076149762678	0.618488873374816	372	39	0.822991557126856	1.10425277915876	1.38757071742155	1.93669327362959	3.18199141046548	1.53942875636111	0.563848452529072	162	cluster.tp01
IFI44L	1.82908943257855e-12	-0.558817852692885	0.266	0.562	6.69465023218076e-08	99	0.568014627532679	1.02133894627456	1.392703431126	1.95619887050941	3.0280067856927	1.48577054070512	0.599648771086016	372	91	0.766308576573255	1.52649060570669	1.84146087956328	2.24488548784897	3.46672939670845	1.8790577970475	0.550138456029683	162	cluster.tp01
IFI6	1.19746709537316e-06	-0.340224197092285	0.288	0.475	0.0438284931577531	107	0.400055912461903	0.795415907491606	0.995220426633145	1.48534683930986	2.58663650393941	1.14696996091314	0.48654811940604	372	77	0.658358591146283	1.00379176136432	1.34006294480711	1.79656727129408	3.52280379665121	1.43822646468708	0.561714999975862	162	cluster.tp01
IFIT3	1.38698598492229e-07	-0.346730735816002	0.054	0.265	0.00507650740341407	20	0.354506914483473	0.801683129533053	1.00776775224877	1.37809789672969	3.02360117256278	1.17930903044312	0.657703641976603	372	43	0.503184181194802	0.913586817455577	1.23501487044517	1.6365246895333	2.72892364500999	1.32728707713331	0.502577166368084	162	cluster.tp01
IGHD	4.74126079911161e-13	0.546385128664877	0.376	0.136	1.73534886508284e-08	140	0.485051522651082	1.32146029135274	2.16974141728826	2.71926808652017	4.0312059174392	2.06235193563623	0.837969965518771	372	22	0.650372422412357	1.00379176136432	1.42841090974806	1.89169991741654	3.60664647619156	1.59196240294192	0.739034876584456	162	cluster.tp01
IGHG1	2.64672448609416e-07	-0.433941212019663	0.478	0.605	0.00968727629155322	178	0.40383841673776	1.03503738208674	1.37899837312494	1.96527175404951	3.31085138570463	1.5292851335269	0.651701355904123	372	98	0.503184181194802	1.33508949448692	2.15954222523122	2.98747913179727	5.39534619493823	2.21421006220522	0.998971465686053	162	cluster.tp01
IGHM	1.12527161798459e-10	0.588233715822079	0.632	0.407	4.11860664898539e-06	235	0.556399152401291	1.86911722482654	3.61681297065932	4.72313623297577	6.73473334534429	3.31627287193872	1.50510544385221	372	66	0.503184181194802	1.55849010427249	2.64300085477197	3.63585944261266	4.94134106561421	2.59845981544241	1.20547124534309	162	cluster.tp01
IRF7	1.17694690623597e-07	-0.348746276918329	0.242	0.469	0.00430774337151426	90	0.415423767513539	0.812879588857365	1.00511461471417	1.42277444949045	2.82721013683314	1.15180265940838	0.471331944328634	372	76	0.618275346917745	0.999131945198636	1.33705640363335	1.585131098398	2.65517764120922	1.33930624608625	0.42812216907545	162	cluster.tp01
ISG15	7.22029242609096e-09	-0.428548097282647	0.392	0.605	0.000264269923087355	146	0.400055912461903	0.921876916854421	1.14140208451734	1.57605208029777	3.4982083757714	1.33603693781537	0.602985209489119	372	98	0.620572788823129	1.29157767271088	1.60024039676986	2.09902308259877	3.65263879594781	1.73836138532534	0.679176657315019	162	cluster.tp01
ISG20	2.31528725080629e-07	-0.284689786964077	0.677	0.802	0.0084741828666761	252	0.490045854452515	1.19864429379734	1.64847290304888	2.00325212573857	3.14356441065083	1.61835385954634	0.563356571425258	372	130	0.832637911976519	1.54699070392193	1.9272032138001	2.3055733996127	3.45585301341594	1.93603638150444	0.576616253389165	162	cluster.tp01
KDM6B	2.36864186931188e-11	0.447611105591978	0.511	0.284	8.66946610586839e-07	190	0.512216147040639	1.04832944161128	1.60585057470207	2.25225869155367	4.05730329054175	1.72602624838177	0.746833258388191	372	46	0.620572788823129	0.931651454097095	1.31122569775659	1.59362730640746	2.62615392477935	1.33711410786398	0.443588690407364	162	cluster.tp01
KLF2	7.61179686362348e-08	-0.284162077040982	0.747	0.889	0.00278599377005483	278	0.512216147040639	1.41217331334873	2.03608361849354	2.75238451696435	4.28528808188797	2.07672631704022	0.788544002970365	372	144	0.619699274436789	1.81544970680742	2.29004626000432	2.84043803838838	4.37542503353719	2.37097290748815	0.777023593835758	162	cluster.tp01
KLF6	1.15557092906655e-08	-0.306134522454482	0.731	0.883	0.000422950515747648	272	0.563968105148191	1.45629050387547	1.95755451924983	2.48280528494211	4.04747488074122	1.9981415148344	0.770037140086887	372	143	0.619699274436789	1.72884494652949	2.36172389207406	2.87368923069062	4.01523968960898	2.31418178739415	0.760041947376174	162	cluster.tp01
LITAF	7.10420402522126e-06	0.268953347700339	0.565	0.407	0.260020971527123	210	0.480183394592701	1.00764051046238	1.376068857983	1.83756506403871	2.8021400099501	1.44683821461849	0.55567671133536	372	66	0.619699274436789	0.88940934573733	1.20261748070504	1.54009156608928	2.42986315757899	1.2463468887144	0.410021034521333	162	cluster.tp01
LMNA	4.50624699745e-07	0.268906098085372	0.188	0.068	0.0164933146353667	70	0.574485663987999	0.956892047781121	1.44362048485672	2.15363791162367	3.54142729248889	1.58978599161439	0.729995073118347	372	11	0.814909029079535	0.902917254121671	1.05523814296701	1.32105620910641	1.71484398514075	1.15212115316952	0.32481281937446	162	cluster.tp01
LRRFIP1	8.48040015223485e-10	0.369073888749101	0.699	0.488	3.10391125971948e-05	260	0.42303841810937	1.15467168177461	1.67018448665309	2.0786409027351	3.24932413221093	1.66569335956022	0.608902348847819	372	79	0.678333543417173	1.01751676276527	1.27787271045262	1.66418171076297	2.97523732782098	1.38559418144865	0.502273824324742	162	cluster.tp01
LY6E	1.04566780603065e-07	-0.305661044581822	0.626	0.778	0.00382724873685278	233	0.400055912461903	1.13639179193293	1.50357204194813	1.91984112457419	2.99539983463658	1.51460408278052	0.527981978732593	372	126	0.777005705482724	1.37378839981752	1.79857734650156	2.2122988870065	3.39679973541275	1.81095210476677	0.588792717620357	162	cluster.tp01
MIDN	1.93261611262344e-09	0.387867770831016	0.513	0.284	7.07356823381304e-05	191	0.400055912461903	1.00273056992391	1.46082302467904	1.95388992566889	3.38130384114258	1.52848497484083	0.615670392590589	372	46	0.620572788823129	0.852126843614193	1.06563725553207	1.58308757983562	2.85609327444067	1.28204691181882	0.550273893361139	162	cluster.tp01
MT-ND4L	1.59150056815165e-05	0.265988721929575	0.629	0.457	0.582505122949186	234	0.40383841673776	1.06622654001832	1.42749258500886	1.91378190340962	3.63436225796038	1.53236230981741	0.59320250294347	372	74	0.503184181194802	0.997159435853996	1.34173649397842	1.78843389250168	2.55103226779478	1.38628179889714	0.49059319852205	162	cluster.tp01
MTRNR2L12	9.21337255646477e-08	0.306682855235118	0.785	0.66	0.00337218648939167	292	0.520032141458286	1.39954081092824	1.9713835299707	2.55322990982721	4.43777617066198	2.01193005028362	0.833410369958648	372	107	0.693998265744864	1.20261748070504	1.62301497568811	1.98784051055965	3.20439800269304	1.64320318123015	0.532493220249439	162	cluster.tp01
MX1	9.55739673301956e-12	-0.421482299633018	0.427	0.722	3.49810277825249e-07	159	0.415423767513539	0.937153341066242	1.25688535527722	1.7328593285469	2.61375573973199	1.35319794106448	0.527852586269518	372	117	0.650372422412357	1.05633808448769	1.49452456685728	1.93047041241648	2.69148587784371	1.54236869225086	0.516581739524859	162	cluster.tp01
NFE2L2	4.82229957323269e-07	0.306605881029966	0.435	0.228	0.017650098667989	162	0.42303841810937	0.901229806744006	1.31505868594901	1.60386131961138	3.04166977568337	1.33246680469293	0.53158364914817	372	37	0.618275346917745	0.827313909994654	1.05304573978593	1.49452456685728	2.80432378343655	1.21593015864096	0.518181456663416	162	cluster.tp01
NFKBID	4.73676863185518e-06	0.295747332436866	0.645	0.438	0.173370468694531	240	0.40383841673776	1.06672653385382	1.5212596040212	2.07333344448969	3.35539957511561	1.59840891486804	0.664135539554922	372	71	0.620572788823129	1.05655343765814	1.43581638882945	1.88884046037702	2.90614037178964	1.49392120859448	0.546533553407564	162	cluster.tp01
NR4A1	6.87253534702009e-17	0.540281753925028	0.379	0.099	2.51541666236282e-12	141	0.485051522651082	1.00258871896597	1.57019587655064	2.22030946179844	4.07420083629597	1.6813971838053	0.814931687109338	372	16	0.830514249634382	0.884977874556668	1.01221006085414	1.57205032159069	2.52632685429779	1.27443377794789	0.498764110374513	162	cluster.tp01
NR4A2	2.80990558139963e-07	0.368545023553574	0.621	0.401	0.0102845354184808	231	0.42303841810937	1.23770754797957	1.72918676816664	2.53563319411274	3.83403700481132	1.88617799616111	0.814634565683428	372	65	0.674484119428019	1.14771993103919	1.61716244392321	2.17099356518735	3.40015396379461	1.69919279378796	0.66166028883443	162	cluster.tp01
ORAI2	5.13704795262872e-07	0.295065125420961	0.554	0.407	0.0188021092114164	206	0.400055912461903	0.957880821953457	1.38171800788466	1.77827661357599	3.12339473980146	1.43817011142465	0.570110407007031	372	66	0.618275346917745	0.841248692602751	1.05153145189036	1.35257818343677	2.52685639043176	1.13923985963228	0.416293705733919	162	cluster.tp01
PDE4B	7.28692871129001e-11	0.396521081655356	0.578	0.315	2.66708877761925e-06	215	0.480183394592701	0.972164883391747	1.39971806013109	1.7897406273219	2.99600148026678	1.43439648822911	0.549101239141196	372	51	0.619699274436789	0.863082747393689	1.05548235836034	1.5989126946874	2.36317574491912	1.23718487955806	0.475469152846572	162	cluster.tp01
PHACTR1	5.73317288664006e-08	0.323652082583792	0.379	0.179	0.00209839860823913	141	0.42303841810937	0.930254799141195	1.35204693400533	1.6609657208989	2.79273874617722	1.372516402904	0.527189989762778	372	29	0.619699274436789	0.842752398015529	0.981141860473086	1.41376060629237	2.76477189851916	1.19952593252901	0.500712587222843	162	cluster.tp01
PIM1	2.24455266190066e-06	0.264540569378461	0.304	0.167	0.0821528719782262	113	0.40383841673776	0.926736593892474	1.31401621564324	1.84380844148461	3.17372756127573	1.37245566128948	0.572895428759361	372	27	0.618275346917745	0.822923276592015	1.02233440974552	1.27324788266041	1.95922753715815	1.07711695175366	0.342194456968567	162	cluster.tp01
PIM3	9.82571965744895e-05	0.264533498769295	0.594	0.42	1	221	0.319837037166123	1.18381173129287	1.67410283413523	2.11761334503594	3.52325974693791	1.68637156323786	0.649704592693517	372	68	0.662564924592526	1.05591022142401	1.56487235365303	1.99060636447218	3.39698576618412	1.58778015939196	0.592826405000735	162	cluster.tp01
PSMB9	1.2687338813988e-06	-0.28516617975439	0.559	0.704	0.0464369287930776	208	0.568014627532679	0.949545968508385	1.29513202374685	1.63087832329366	3.03410617006858	1.32723961151452	0.445676353078128	372	114	0.79903361613107	1.24267670812532	1.5718652399065	1.89481441868286	2.92680249952108	1.59563211069423	0.512349204870765	162	cluster.tp01
RAB11FIP1	1.33432799486619e-05	0.273999949527307	0.489	0.309	0.488377389400974	182	0.319837037166123	0.9501288398244	1.31668467284093	1.75166176372084	3.16880465833313	1.41035173093087	0.56360321321842	372	50	0.620572788823129	0.889156045551194	1.13493867938399	1.55156609912805	2.52685639043176	1.28847823536231	0.4792601684194	162	cluster.tp01
RANBP2	1.77246702031345e-05	0.261261449512669	0.427	0.278	0.648740654104927	159	0.400055912461903	0.904063298189253	1.24654790809193	1.75384810344182	3.59762354463765	1.37332716377447	0.629745156836558	372	45	0.666550634219405	0.842752398015529	1.04163724330763	1.43801721308982	2.36317574491912	1.16681426475583	0.401028995010444	162	cluster.tp01
RBM38	1.2319127280219e-05	0.262953808781075	0.61	0.444	0.450892377583295	227	0.400055912461903	1.00967828878418	1.40279349988828	1.8007920536835	3.02194811568488	1.4518644122551	0.558342649498718	372	72	0.503184181194802	0.922248312480125	1.26256460489833	1.56834750045088	2.71410666317154	1.28635290574404	0.4776375073944	162	cluster.tp01
REL	5.77025929050596e-11	0.378024234170181	0.828	0.568	2.11197260291809e-06	308	0.354506914483473	1.22233680632106	1.63862600455272	2.19179802402758	4.03366546190114	1.75933429750012	0.711381980024823	372	92	0.662564924592526	1.15000593308254	1.49432351276821	1.91165104222387	2.76477189851916	1.56782842174511	0.513978794018181	162	cluster.tp01
RGS2	0.000103854963154164	0.293426597119153	0.565	0.364	1	210	0.520032141458286	1.25401437649249	1.80361414571702	2.38065088086965	3.64910991781841	1.85173384292506	0.719362796712502	372	59	0.618275346917745	1.21899668338362	1.81850243568804	2.47461886535916	3.28448692657102	1.83667903643343	0.755131823209726	162	cluster.tp01
RPL39L	7.50474209457784e-10	-0.397496647653459	0.054	0.302	2.74681065403644e-05	20	0.40383841673776	0.747837185076888	0.83693158231201	1.29629463243383	1.64830333416393	0.990791365850498	0.378272330726027	372	49	0.650372422412357	0.906298506058732	1.1597518700716	1.61200283849563	2.21447567900599	1.28074704791167	0.428386226731845	162	cluster.tp01
RPS4Y1	1.48736457874584e-11	-0.370658628698175	0.594	0.827	5.44390309466765e-07	221	0.520032141458286	1.3655823621981	1.66191632988086	2.01779737856863	2.95327376625828	1.70236622960938	0.499626736729908	372	134	0.822991557126856	1.57210853934006	1.96836524878531	2.31870875748043	3.22813812817313	1.93500946044781	0.537370727609123	162	cluster.tp01
RRBP1	2.07214904513547e-06	0.252785557331817	0.204	0.074	0.0758427272010033	76	0.400055912461903	1.00103778261147	1.42362264554468	1.73050122419107	2.77752437307009	1.45092107856029	0.593313580645312	372	12	0.620572788823129	0.75849491143586	1.03741186631481	1.38706576948766	2.95914793585463	1.18875686598996	0.629392381191732	162	cluster.tp01
S100A8	1.72436026106086e-06	0.356647854524722	0.414	0.099	0.0631133099150887	154	0.400055912461903	0.819425847506132	1.11670133203289	1.68965504391489	3.3863486700065	1.30751600163242	0.608098222530586	372	16	0.681938725788796	0.893903532498601	1.61390321774629	3.32551009743736	4.11600218169092	2.06253457163771	1.26160156237396	162	cluster.tp01
S100A9	1.61253437456873e-05	0.348362126377296	0.446	0.13	0.590203706435902	166	0.512216147040639	0.893909805289157	1.28972132170722	1.72975902705225	3.3863486700065	1.38933188419067	0.629128154028353	372	21	0.763667061314792	0.997807589546144	1.48375639443779	3.57016459779617	4.47283899661894	2.10173405905739	1.36220756909016	162	cluster.tp01
SAMD9L	6.16733659065104e-05	-0.256224055984767	0.269	0.438	1	100	0.480183394592701	0.827932644586162	1.05261671880828	1.40948198809562	2.72159442620997	1.15811309554042	0.451705558559829	372	71	0.619699274436789	0.946780521668233	1.24584203440854	1.566115571863	2.57962182356004	1.29183397524474	0.433361052093781	162	cluster.tp01
SEMA7A	1.57512052452963e-09	0.31591357309381	0.258	0.08	5.76509863183089e-05	96	0.42303841810937	0.903024933451021	1.25550790931817	1.73933490540498	3.19536986156097	1.37687659952574	0.648934754021517	372	13	0.693998265744864	0.832637911976519	1.01791149560635	1.48375639443779	1.61619197847266	1.10643567365167	0.336538159819744	162	cluster.tp01
SKIL	8.66017017010578e-12	0.369394163181934	0.315	0.105	3.16970888396042e-07	117	0.319837037166123	0.926275791843992	1.34528897859447	1.79887812916272	3.24932413221093	1.39347214663524	0.57251315646498	372	17	0.674484119428019	0.852435416017922	0.924620958008098	1.26824385451944	2.13271084825527	1.08039881276229	0.358453502625593	162	cluster.tp01
SLC2A3	3.19181919588816e-12	0.441732279076093	0.441	0.167	1.16823774388702e-07	164	0.319837037166123	0.971351405282188	1.48320348530179	1.8991142352475	3.09105980889517	1.48556071566762	0.611230889018903	372	27	0.620572788823129	0.86608087187643	1.12756203982416	1.52962817330787	2.76477189851916	1.31062993395345	0.571093810691225	162	cluster.tp01
SMAD7	1.89772118000954e-08	0.278021422987509	0.207	0.056	0.000694584929095293	77	0.42303841810937	0.905244822445678	1.40140761631585	1.81526604676981	2.91765249663006	1.41816001931102	0.591110380267336	372	9	0.852126843614193	1.00379176136432	1.12756203982416	1.33902331277977	1.68236931078481	1.20263739756602	0.279735756789342	162	cluster.tp01
SMDT1	7.06075096064177e-06	-0.264210344888754	0.489	0.642	0.25843054591045	182	0.556399152401291	0.955905465767875	1.28176141291758	1.53793562934172	2.51685108634779	1.2806223938415	0.386610421081004	372	104	0.620572788823129	1.20503412193254	1.53120685439225	1.75072337253597	2.52950901854903	1.48516751687876	0.404529058436223	162	cluster.tp01
