gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt
HIST1H1E	5.08371564406412e-12	-0.501531775491291	0.367	0.659	1.86069076288391e-07	98	0.451424792095082	0.857952275012787	1.28996235816886	1.73109612299393	2.64417957597193	1.33307930083723	0.552056267052279	267	108	0.664025176112237	1.20018483472386	1.65199308181987	2.07101406899789	3.42751192560513	1.68315422880379	0.610003148849177	164
HLA-DQA2	1.90748472769994e-13	-0.622596174245352	0.277	0.604	6.98158485185455e-09	74	0.583621683500517	1.20490694731773	1.68687422608244	2.08040463766988	2.8201336293847	1.66195570429974	0.525634824173545	267	99	0.54721824264997	1.58938403858819	2.13228948932945	2.56271480872825	3.18876252181572	2.06876742757568	0.673808694579936	164
HLA-DRB5	7.03295244350137e-05	-0.304556870016987	0.39	0.61	1	104	0.61744783567609	1.48874118653737	1.9047557295368	2.34662123552588	3.51057578879868	1.92833780449279	0.644805992025473	267	100	0.508569185325192	1.54086585905145	1.96040657727155	2.30020346351035	3.03034785596333	1.90681663712807	0.57484603005444	164
IFI44L	0.000112735681869146	-0.256282797928147	0.094	0.244	1	25	0.568545390992628	0.790448085557932	1.12236442903169	1.65329444199529	2.56089741343352	1.26320799064163	0.587675950682471	267	40	0.44839871115138	1.03156665889613	1.4256539695993	1.64858913942588	2.4695102014989	1.37623919346821	0.453352607596843	164
IGHA2	0.000297192191173698	0.276186844990737	0.27	0.152	1	72	0.451424792095082	1.17055848684553	1.72446432742358	2.33326124543247	4.64075523047455	1.77603087601668	0.815618539088994	267	25	0.740896492496562	1.01185552657483	1.28529841676794	1.7900947443555	2.78079640814874	1.45144467093954	0.596713465613105	164
IGHD	2.34966567578928e-05	0.335912365268363	0.255	0.104	0.860001133995634	68	0.451424792095082	1.43406979263625	1.9129784901273	2.4764769711325	3.6690991195629	1.93295898640771	0.758495821994316	267	17	0.664025176112237	1.40221566256999	1.78512374481266	2.14151707561737	3.21973457713141	1.75880596539562	0.687939261389281	164
IGHG1	4.10034371519957e-11	-0.600154881559031	0.397	0.61	1.5007668032002e-06	106	0.451424792095082	1.21798979247563	1.67070861395583	2.11680980684066	3.25425835107268	1.68900652024835	0.630682141253026	267	100	0.729089290362499	1.86591892034793	2.69305791840775	3.24429922214012	4.10303683346603	2.51303743810821	0.926399261010398	164
IGHM	5.218026593936e-07	0.50951619935021	0.524	0.329	0.0190984991364652	140	0.589283911318393	1.91518947402189	3.09382440384498	3.86793625356689	5.61441833906025	2.94630551192796	1.26284166940382	267	54	0.589176704955927	1.29349425595402	2.40493560771203	3.38034382628792	5.0093646458948	2.39218517514721	1.23677660714184	164
IGLC2	0.0138041896414142	0.257949844410855	0.382	0.323	1	102	0.512860539323064	1.75918329879344	2.79802311740411	3.89381717864937	5.09771303642899	2.80216373200117	1.27749306094891	267	53	0.766678684144063	1.34707649412735	2.15128513773342	2.80343344789334	5.11358955570092	2.26350819118087	1.16104420153758	164
IGLC3	0.0110818970116341	0.285723664307915	0.375	0.262	1	100	0.642498766038455	1.64709848803954	2.41838886865418	3.89005709863859	5.50752586946943	2.71029159765578	1.35284006135463	267	43	0.731934085294069	1.06067160132486	1.89697833179407	3.76908863951921	5.34288126877609	2.49066123102888	1.54192824997438	164
ITGB1	2.37600022883873e-06	-0.344587597284125	0.416	0.646	0.0869639843757265	111	0.506097420124078	1.18823522152195	1.65580383299203	2.21492112767198	3.25007525684501	1.6861473468194	0.619728648879123	267	106	0.559530087116927	1.34079178816533	1.74778041312965	2.19947960388339	3.57622307633793	1.79454249494205	0.601132592025345	164
JCHAIN	0.000341154359470253	0.268060634817722	0.378	0.244	1	101	0.538550450500036	1.31720875898368	1.64551191001662	2.059828834746	3.28415054949597	1.70193935417941	0.611075627037977	267	40	0.71302322749836	1.1076175490684	1.39719641421391	1.91807089433647	2.37990917642859	1.49680018950443	0.477509228604678	164
LINC01781	7.07651722174331e-05	0.298868966365206	0.318	0.177	1	85	0.507435430880189	1.15422126613243	1.70345044570073	2.24583741527186	3.05345505629687	1.73449599723151	0.651925034557629	267	29	0.44839871115138	1.139128374041	1.42817493578381	1.88586578465235	2.80462393769622	1.48024714124827	0.55521989341764	164
LINC01857	7.81157006217207e-06	-0.33684104058612	0.161	0.348	0.28591127584556	43	0.451424792095082	0.997481475192689	1.3080774710067	1.67294827729309	2.61999164052346	1.33698342647705	0.504910827752023	267	57	0.766678684144063	1.14479150751683	1.40665990322185	1.92670157064697	2.6569558086218	1.53910826406502	0.51180558104467	164
LTB	1.07224296245467e-07	0.273283543226319	0.865	0.829	0.00392451646688032	231	0.506097420124078	2.21176298034634	2.73586488928509	3.10365170478033	4.66252335422272	2.64394866057734	0.682057566957403	267	136	0.570779070879265	1.49741700866179	2.06032698407905	2.57358339264416	3.76880005421055	2.0743078846526	0.722630479948936	164
MT-ATP8	1.10566480754958e-09	-0.41148495058744	0.333	0.628	4.04684376211223e-05	89	0.451424792095082	0.891611070703727	1.35183456833378	1.70926277259295	2.28385637100582	1.34119287444553	0.47391308149772	267	103	0.589176704955927	1.13288501529253	1.39247606192086	1.81780556166674	2.72071018467945	1.47229618449598	0.479866853655908	164
MT-ND4L	9.37502348527966e-15	-0.396393868100243	0.644	0.933	3.43135234584721e-10	172	0.371720347463736	1.28093511866797	1.68388606084572	2.14350706247373	3.2169578190057	1.68852901994216	0.572751108106636	267	153	0.559530087116927	1.42817493578381	1.85282159978188	2.26160186449607	3.57622307633793	1.87358129343239	0.611088550824921	164
MTRNR2L12	6.12156556337668e-16	-0.2811261498853	0.914	0.988	2.2405542118515e-11	244	0.588534308524566	1.74242021444309	2.30719633289883	2.84917558892674	4.51132503420088	2.33561726075504	0.789270848234803	267	162	1.15110820303951	2.44328799695513	2.82611472406846	3.16840799670356	4.68036187359007	2.84344697616292	0.588052892567731	164
MTRNR2L8	0.000748724311502906	0.272169789035585	0.382	0.348	1	102	0.371720347463736	1.01252455216137	2.00576336524164	2.89166793435761	4.03274601961528	1.97886305724032	1.00626052558528	267	57	0.44839871115138	0.983440902446024	1.1892661492317	1.56818855733373	3.41388185531253	1.3064522768528	0.541893706200866	164
NT5C	4.94849676625317e-05	0.258151512430833	0.491	0.305	1	131	0.507435430880189	0.991444593217833	1.23622668766573	1.5835606011504	2.95914793585463	1.30499543234175	0.481460955791167	267	50	0.570779070879265	0.905244822445678	1.13162879472976	1.39956469804079	2.29081276131076	1.21862848901302	0.426694561618008	164
PCMTD1	2.20420808558691e-05	-0.272189447111222	0.202	0.409	0.806762201405663	54	0.371720347463736	0.734407114517141	1.02027269180655	1.56879010773368	2.13830342727393	1.13985823529042	0.469450664279181	267	67	0.54721824264997	0.880469130224736	1.09941292922329	1.37347116147644	2.60095532030742	1.18970983421027	0.429216205532684	164
PLCL2	6.85273395075799e-08	-0.34013650735956	0.124	0.341	0.00250816915331693	33	0.507435430880189	0.701346851950654	0.827241477787004	1.18831353218508	1.8883604758502	0.959778068378389	0.34913674526603	267	56	0.44839871115138	0.884206344026174	1.17918972987779	1.48978552671392	2.26160186449607	1.21840287671781	0.418053968058039	164
PMAIP1	5.16491764073905e-07	-0.361994110458056	0.491	0.701	0.018904115056869	131	0.451424792095082	1.12375205235251	1.55322899287722	2.14028928004009	3.83441654135925	1.70191632470337	0.75201207636157	267	115	0.589176704955927	1.45603763102553	1.97938681173799	2.33041850198033	3.47255505016309	1.93715811456459	0.661549252859022	164
PTPN12	6.67354435193971e-08	-0.338190886698151	0.127	0.36	0.00244258396825345	34	0.583621683500517	0.734407114517141	0.931783223098676	1.34878496880877	1.75640286678226	1.01962435210317	0.344396917800028	267	59	0.556939694711541	0.859364683828173	1.13366970155389	1.47161863057664	2.34905629333309	1.19055656936586	0.411738744422522	164
RPS4Y1	2.91249460102567e-12	-0.460516750338803	0.397	0.762	1.06600214892141e-07	106	0.686660885445151	1.55318002352297	1.79094892211562	2.10708997167598	2.86932424410787	1.81615526317291	0.413604409262577	267	125	0.745522511994528	1.42516878758686	1.80701351059436	2.18149886086449	2.85849999957659	1.79505698939522	0.509136296664468	164
S100A8	9.38862562807846e-07	0.291393183798971	0.24	0.085	0.03436330866133	64	0.568545390992628	0.928665068836299	1.33780037285015	1.8193753381487	2.98196756108314	1.44051862057889	0.594032456163703	267	14	0.511921353203751	0.880882439811454	1.15085600614492	1.39566706767752	1.79384584594983	1.16271021611539	0.349653060015018	164
S100A9	1.55740971040934e-07	0.287796627145133	0.255	0.079	0.00570027528106921	68	0.451424792095082	0.802782980756069	1.1634548294267	1.68105410914571	2.97488449060745	1.2715974715706	0.571987080864962	267	13	0.589176704955927	0.848748103938779	1.03891552941206	1.18310439189119	1.57377407130673	1.06520109072462	0.301207004869927	164
SEC62	7.37768728741963e-06	-0.273773786218332	0.592	0.75	0.270030732406846	158	0.627572094203572	1.19461640319719	1.60616350748393	1.91773334807593	2.64742375739226	1.55659920731122	0.484807541055406	267	123	0.730983248131185	1.29162856822451	1.81505080370736	2.23802649596117	2.94557653985368	1.76344720522541	0.567188281943325	164
TMEM154	2.23608119672961e-05	-0.25960639134136	0.442	0.652	0.818428078815003	118	0.507435430880189	0.956004025543523	1.26567116101071	1.65700477302624	2.39336217346739	1.30144038228158	0.45019193024088	267	107	0.54721824264997	1.03386541150381	1.28976288049501	1.66983551500251	2.39910827634351	1.35754613798321	0.433884046246967	164
TNFAIP8	2.65520165441027e-06	-0.303896139535046	0.367	0.567	0.0971830357530702	98	0.371720347463736	0.886673419180272	1.12556401496775	1.36812323452717	2.50886156106496	1.18186043943138	0.405899186689918	267	93	0.508569185325192	1.02887428938297	1.29349425595402	1.67246144572645	2.50600165332186	1.35781051018279	0.452935193622048	164
TRIO	5.88117087111821e-05	0.25683466605013	0.262	0.134	1	70	0.542049828535426	1.01274777386217	1.31888490558353	1.84537770631748	3.03977296311031	1.48045607408689	0.598957243545101	267	22	0.508569185325192	0.880055820638017	1.15467976223458	1.44281278787247	2.07287766577081	1.20585138677031	0.411994726978987	164
TTN	6.41138428915352e-05	-0.303538549357406	0.348	0.573	1	93	0.512645557894267	1.09981373054271	1.56758755884683	2.06102417790366	3.51057578879868	1.60070041221686	0.666370757791215	267	94	0.570779070879265	1.05572669713002	1.57904277915165	2.03630243545912	3.55518617060352	1.6090751021297	0.647983838930991	164
USP9Y	0.000147927464812757	-0.250555381215125	0.187	0.354	1	50	0.512860539323064	0.807473593348418	1.02086308042525	1.37411900655927	2.23136316258404	1.1528419538734	0.453192082357	267	58	0.731934085294069	0.936056890105215	1.15490461827429	1.47994536588652	2.94880745714876	1.26251556396785	0.460672023338224	164
XIST	7.91376655366436e-21	0.728865155528426	0.322	0	2.89651769630669e-16	86	0.371720347463736	1.47355806158956	1.97863264028468	2.45177669321312	3.96931128096557	2.04079554768046	0.784064152111456	267	NA	NA	NA	NA	NA	NA	NA	NA	NA
YBX3	2.96848584483638e-12	-0.67652216347124	0.187	0.488	1.08649550406856e-07	50	0.512645557894267	1.18831353218508	1.57270538285331	2.3852642856713	3.31127556472947	1.73192542531939	0.747281287889265	267	80	0.54721824264997	1.80938728464279	2.36956576106933	2.78476311685185	3.639763217011	2.28914077582702	0.699108799914973	164
ZFC3H1	5.47261097260427e-05	-0.261189197430555	0.258	0.451	1	69	0.371720347463736	0.794882873185652	1.07061668117868	1.45465231890093	2.30186540962365	1.15322208921996	0.441052053194895	267	74	0.44839871115138	0.916170748671659	1.18871053865762	1.42817493578381	2.4695102014989	1.23141281198499	0.432180820242137	164
